 X,Y,Z,U,V,Vr,P,T,rho,Mach
     0.25000,     0.77500,     0.00000,   672.32804,     0.00000,   672.32804,273376.46875,   448.25000,     2.12500,     1.58422
     0.25000,     0.80000,     0.00000,   672.32804,     0.00000,   672.32804,273376.46875,   448.25000,     2.12500,     1.58422
     0.25000,     0.82500,     0.00000,   672.32804,     0.00000,   672.32804,273376.46875,   448.25000,     2.12500,     1.58422
     0.25000,     0.85000,     0.00000,   672.32804,     0.00000,   672.32804,273376.46875,   448.25000,     2.12500,     1.58422
     0.25000,     0.87500,     0.00000,   672.32804,     0.00000,   672.32804,273376.46875,   448.25000,     2.12500,     1.58422
     0.25000,     0.90000,     0.00000,   672.32804,     0.00000,   672.32804,273376.46875,   448.25000,     2.12500,     1.58422
     0.25000,     0.92500,     0.00000,   672.32804,     0.00000,   672.32804,273376.46875,   448.25000,     2.12500,     1.58422
     0.25000,     0.95000,     0.00000,   672.32804,     0.00000,   672.32804,273376.46875,   448.25000,     2.12500,     1.58422
     0.25000,     0.97500,     0.00000,   672.32804,     0.00000,   672.32804,273376.46875,   448.25000,     2.12500,     1.58422
     0.25000,     1.00000,     0.00000,   672.32804,     0.00000,   672.32804,273376.46875,   448.25000,     2.12500,     1.58422
     0.27500,     0.00000,     0.00000,   649.91710,     0.00000,   649.91710,265451.77094,   443.07500,     2.08750,     1.54033
     0.27500,     0.02500,     0.00000,   649.91710,     0.00000,   649.91710,265451.77094,   443.07500,     2.08750,     1.54033
     0.27500,     0.05000,     0.00000,   649.91710,     0.00000,   649.91710,265451.77094,   443.07500,     2.08750,     1.54033
     0.27500,     0.07500,     0.00000,   649.91710,     0.00000,   649.91710,265451.77094,   443.07500,     2.08750,     1.54033
     0.27500,     0.10000,     0.00000,   649.91710,     0.00000,   649.91710,265451.77094,   443.07500,     2.08750,     1.54033
     0.27500,     0.12500,     0.00000,   649.91710,     0.00000,   649.91710,265451.77094,   443.07500,     2.08750,     1.54033
     0.27500,     0.15000,     0.00000,   649.91710,     0.00000,   649.91710,265451.77094,   443.07500,     2.08750,     1.54033
     0.27500,     0.17500,     0.00000,   649.91710,     0.00000,   649.91710,265451.77094,   443.07500,     2.08750,     1.54033
     0.27500,     0.20000,     0.00000,   649.91710,     0.00000,   649.91710,265451.77094,   443.07500,     2.08750,     1.54033
     0.27500,     0.22500,     0.00000,   649.91710,     0.00000,   649.91710,265451.77094,   443.07500,     2.08750,     1.54033
     0.27500,     0.25000,     0.00000,   649.91710,     0.00000,   649.91710,265451.77094,   443.07500,     2.08750,     1.54033
     0.27500,     0.27500,     0.00000,   649.91710,     0.00000,   649.91710,265451.77094,   443.07500,     2.08750,     1.54033
     0.27500,     0.30000,     0.00000,   649.91710,     0.00000,   649.91710,265451.77094,   443.07500,     2.08750,     1.54033
     0.27500,     0.32500,     0.00000,   649.91710,     0.00000,   649.91710,265451.77094,   443.07500,     2.08750,     1.54033
     0.27500,     0.35000,     0.00000,   649.91710,     0.00000,   649.91710,265451.77094,   443.07500,     2.08750,     1.54033
     0.27500,     0.37500,     0.00000,   649.91710,     0.00000,   649.91710,265451.77094,   443.07500,     2.08750,     1.54033
     0.27500,     0.40000,     0.00000,   649.91710,     0.00000,   649.91710,265451.77094,   443.07500,     2.08750,     1.54033
     0.27500,     0.42500,     0.00000,   649.91710,     0.00000,   649.91710,265451.77094,   443.07500,     2.08750,     1.54033
     0.27500,     0.45000,     0.00000,   649.91710,     0.00000,   649.91710,265451.77094,   443.07500,     2.08750,     1.54033
     0.27500,     0.47500,     0.00000,   649.91710,     0.00000,   649.91710,265451.77094,   443.07500,     2.08750,     1.54033
     0.27500,     0.50000,     0.00000,   649.91710,     0.00000,   649.91710,265451.77094,   443.07500,     2.08750,     1.54033
     0.27500,     0.52500,     0.00000,   649.91710,     0.00000,   649.91710,265451.77094,   443.07500,     2.08750,     1.54033
     0.27500,     0.55000,     0.00000,   649.91710,     0.00000,   649.91710,265451.77094,   443.07500,     2.08750,     1.54033
     0.27500,     0.57500,     0.00000,   649.91710,     0.00000,   649.91710,265451.77094,   443.07500,     2.08750,     1.54033
     0.27500,     0.60000,     0.00000,   649.91710,     0.00000,   649.91710,265451.77094,   443.07500,     2.08750,     1.54033
     0.27500,     0.62500,     0.00000,   649.91710,     0.00000,   649.91710,265451.77094,   443.07500,     2.08750,     1.54033
     0.27500,     0.65000,     0.00000,   649.91710,     0.00000,   649.91710,265451.77094,   443.07500,     2.08750,     1.54033
     0.27500,     0.67500,     0.00000,   649.91710,     0.00000,   649.91710,265451.77094,   443.07500,     2.08750,     1.54033
     0.27500,     0.70000,     0.00000,   649.91710,     0.00000,   649.91710,265451.77094,   443.07500,     2.08750,     1.54033
     0.27500,     0.72500,     0.00000,   649.91710,     0.00000,   649.91710,265451.77094,   443.07500,     2.08750,     1.54033
     0.27500,     0.75000,     0.00000,   649.91710,     0.00000,   649.91710,265451.77094,   443.07500,     2.08750,     1.54033
     0.27500,     0.77500,     0.00000,   649.91710,     0.00000,   649.91710,265451.77094,   443.07500,     2.08750,     1.54033
     0.27500,     0.80000,     0.00000,   649.91710,     0.00000,   649.91710,265451.77094,   443.07500,     2.08750,     1.54033
     0.27500,     0.82500,     0.00000,   649.91710,     0.00000,   649.91710,265451.77094,   443.07500,     2.08750,     1.54033
     0.27500,     0.85000,     0.00000,   649.91710,     0.00000,   649.91710,265451.77094,   443.07500,     2.08750,     1.54033
     0.27500,     0.87500,     0.00000,   649.91710,     0.00000,   649.91710,265451.77094,   443.07500,     2.08750,     1.54033
     0.27500,     0.90000,     0.00000,   649.91710,     0.00000,   649.91710,265451.77094,   443.07500,     2.08750,     1.54033
     0.27500,     0.92500,     0.00000,   649.91710,     0.00000,   649.91710,265451.77094,   443.07500,     2.08750,     1.54033
     0.27500,     0.95000,     0.00000,   649.91710,     0.00000,   649.91710,265451.77094,   443.07500,     2.08750,     1.54033
     0.27500,     0.97500,     0.00000,   649.91710,     0.00000,   649.91710,265451.77094,   443.07500,     2.08750,     1.54033
     0.27500,     1.00000,     0.00000,   649.91710,     0.00000,   649.91710,265451.77094,   443.07500,     2.08750,     1.54033
     0.30000,     0.00000,     0.00000,   627.50617,     0.00000,   627.50617,257638.46500,   437.90000,     2.05000,     1.49598
     0.30000,     0.02500,     0.00000,   627.50617,     0.00000,   627.50617,257638.46500,   437.90000,     2.05000,     1.49598
     0.30000,     0.05000,     0.00000,   627.50617,     0.00000,   627.50617,257638.46500,   437.90000,     2.05000,     1.49598
     0.30000,     0.07500,     0.00000,   627.50617,     0.00000,   627.50617,257638.46500,   437.90000,     2.05000,     1.49598
     0.30000,     0.10000,     0.00000,   627.50617,     0.00000,   627.50617,257638.46500,   437.90000,     2.05000,     1.49598
     0.30000,     0.12500,     0.00000,   627.50617,     0.00000,   627.50617,257638.46500,   437.90000,     2.05000,     1.49598
     0.30000,     0.15000,     0.00000,   627.50617,     0.00000,   627.50617,257638.46500,   437.90000,     2.05000,     1.49598
     0.30000,     0.17500,     0.00000,   627.50617,     0.00000,   627.50617,257638.46500,   437.90000,     2.05000,     1.49598
     0.30000,     0.20000,     0.00000,   627.50617,     0.00000,   627.50617,257638.46500,   437.90000,     2.05000,     1.49598
     0.30000,     0.22500,     0.00000,   627.50617,     0.00000,   627.50617,257638.46500,   437.90000,     2.05000,     1.49598
     0.30000,     0.25000,     0.00000,   627.50617,     0.00000,   627.50617,257638.46500,   437.90000,     2.05000,     1.49598
     0.30000,     0.27500,     0.00000,   627.50617,     0.00000,   627.50617,257638.46500,   437.90000,     2.05000,     1.49598
     0.30000,     0.30000,     0.00000,   627.50617,     0.00000,   627.50617,257638.46500,   437.90000,     2.05000,     1.49598
     0.30000,     0.32500,     0.00000,   627.50617,     0.00000,   627.50617,257638.46500,   437.90000,     2.05000,     1.49598
     0.30000,     0.35000,     0.00000,   627.50617,     0.00000,   627.50617,257638.46500,   437.90000,     2.05000,     1.49598
     0.30000,     0.37500,     0.00000,   627.50617,     0.00000,   627.50617,257638.46500,   437.90000,     2.05000,     1.49598
     0.30000,     0.40000,     0.00000,   627.50617,     0.00000,   627.50617,257638.46500,   437.90000,     2.05000,     1.49598
     0.30000,     0.42500,     0.00000,   627.50617,     0.00000,   627.50617,257638.46500,   437.90000,     2.05000,     1.49598
     0.30000,     0.45000,     0.00000,   627.50617,     0.00000,   627.50617,257638.46500,   437.90000,     2.05000,     1.49598
     0.30000,     0.47500,     0.00000,   627.50617,     0.00000,   627.50617,257638.46500,   437.90000,     2.05000,     1.49598
     0.30000,     0.50000,     0.00000,   627.50617,     0.00000,   627.50617,257638.46500,   437.90000,     2.05000,     1.49598
     0.30000,     0.52500,     0.00000,   627.50617,     0.00000,   627.50617,257638.46500,   437.90000,     2.05000,     1.49598
     0.30000,     0.55000,     0.00000,   627.50617,     0.00000,   627.50617,257638.46500,   437.90000,     2.05000,     1.49598
     0.30000,     0.57500,     0.00000,   627.50617,     0.00000,   627.50617,257638.46500,   437.90000,     2.05000,     1.49598
     0.30000,     0.60000,     0.00000,   627.50617,     0.00000,   627.50617,257638.46500,   437.90000,     2.05000,     1.49598
     0.30000,     0.62500,     0.00000,   627.50617,     0.00000,   627.50617,257638.46500,   437.90000,     2.05000,     1.49598
     0.30000,     0.65000,     0.00000,   627.50617,     0.00000,   627.50617,257638.46500,   437.90000,     2.05000,     1.49598
     0.30000,     0.67500,     0.00000,   627.50617,     0.00000,   627.50617,257638.46500,   437.90000,     2.05000,     1.49598
     0.30000,     0.70000,     0.00000,   627.50617,     0.00000,   627.50617,257638.46500,   437.90000,     2.05000,     1.49598
     0.30000,     0.72500,     0.00000,   627.50617,     0.00000,   627.50617,257638.46500,   437.90000,     2.05000,     1.49598
     0.30000,     0.75000,     0.00000,   627.50617,     0.00000,   627.50617,257638.46500,   437.90000,     2.05000,     1.49598
     0.30000,     0.77500,     0.00000,   627.50617,     0.00000,   627.50617,257638.46500,   437.90000,     2.05000,     1.49598
     0.30000,     0.80000,     0.00000,   627.50617,     0.00000,   627.50617,257638.46500,   437.90000,     2.05000,     1.49598
     0.30000,     0.82500,     0.00000,   627.50617,     0.00000,   627.50617,257638.46500,   437.90000,     2.05000,     1.49598
     0.30000,     0.85000,     0.00000,   627.50617,     0.00000,   627.50617,257638.46500,   437.90000,     2.05000,     1.49598
     0.30000,     0.87500,     0.00000,   627.50617,     0.00000,   627.50617,257638.46500,   437.90000,     2.05000,     1.49598
     0.30000,     0.90000,     0.00000,   627.50617,     0.00000,   627.50617,257638.46500,   437.90000,     2.05000,     1.49598
     0.30000,     0.92500,     0.00000,   627.50617,     0.00000,   627.50617,257638.46500,   437.90000,     2.05000,     1.49598
     0.30000,     0.95000,     0.00000,   627.50617,     0.00000,   627.50617,257638.46500,   437.90000,     2.05000,     1.49598
     0.30000,     0.97500,     0.00000,   627.50617,     0.00000,   627.50617,257638.46500,   437.90000,     2.05000,     1.49598
     0.30000,     1.00000,     0.00000,   627.50617,     0.00000,   627.50617,257638.46500,   437.90000,     2.05000,     1.49598
     0.32500,     0.00000,     0.00000,   605.09524,     0.00000,   605.09524,249936.55094,   432.72500,     2.01250,     1.45115
     0.32500,     0.02500,     0.00000,   605.09524,     0.00000,   605.09524,249936.55094,   432.72500,     2.01250,     1.45115
     0.32500,     0.05000,     0.00000,   605.09524,     0.00000,   605.09524,249936.55094,   432.72500,     2.01250,     1.45115
     0.32500,     0.07500,     0.00000,   605.09524,     0.00000,   605.09524,249936.55094,   432.72500,     2.01250,     1.45115
     0.32500,     0.10000,     0.00000,   605.09524,     0.00000,   605.09524,249936.55094,   432.72500,     2.01250,     1.45115
     0.32500,     0.12500,     0.00000,   605.09524,     0.00000,   605.09524,249936.55094,   432.72500,     2.01250,     1.45115
     0.32500,     0.15000,     0.00000,   605.09524,     0.00000,   605.09524,249936.55094,   432.72500,     2.01250,     1.45115
     0.32500,     0.17500,     0.00000,   605.09524,     0.00000,   605.09524,249936.55094,   432.72500,     2.01250,     1.45115
     0.32500,     0.20000,     0.00000,   605.09524,     0.00000,   605.09524,249936.55094,   432.72500,     2.01250,     1.45115
     0.32500,     0.22500,     0.00000,   605.09524,     0.00000,   605.09524,249936.55094,   432.72500,     2.01250,     1.45115
     0.32500,     0.25000,     0.00000,   605.09524,     0.00000,   605.09524,249936.55094,   432.72500,     2.01250,     1.45115
     0.32500,     0.27500,     0.00000,   605.09524,     0.00000,   605.09524,249936.55094,   432.72500,     2.01250,     1.45115
     0.32500,     0.30000,     0.00000,   605.09524,     0.00000,   605.09524,249936.55094,   432.72500,     2.01250,     1.45115
     0.32500,     0.32500,     0.00000,   605.09524,     0.00000,   605.09524,249936.55094,   432.72500,     2.01250,     1.45115
     0.32500,     0.35000,     0.00000,   605.09524,     0.00000,   605.09524,249936.55094,   432.72500,     2.01250,     1.45115
     0.32500,     0.37500,     0.00000,   605.09524,     0.00000,   605.09524,249936.55094,   432.72500,     2.01250,     1.45115
     0.32500,     0.40000,     0.00000,   605.09524,     0.00000,   605.09524,249936.55094,   432.72500,     2.01250,     1.45115
     0.32500,     0.42500,     0.00000,   605.09524,     0.00000,   605.09524,249936.55094,   432.72500,     2.01250,     1.45115
     0.32500,     0.45000,     0.00000,   605.09524,     0.00000,   605.09524,249936.55094,   432.72500,     2.01250,     1.45115
     0.32500,     0.47500,     0.00000,   605.09524,     0.00000,   605.09524,249936.55094,   432.72500,     2.01250,     1.45115
     0.32500,     0.50000,     0.00000,   605.09524,     0.00000,   605.09524,249936.55094,   432.72500,     2.01250,     1.45115
     0.32500,     0.52500,     0.00000,   605.09524,     0.00000,   605.09524,249936.55094,   432.72500,     2.01250,     1.45115
     0.32500,     0.55000,     0.00000,   605.09524,     0.00000,   605.09524,249936.55094,   432.72500,     2.01250,     1.45115
     0.32500,     0.57500,     0.00000,   605.09524,     0.00000,   605.09524,249936.55094,   432.72500,     2.01250,     1.45115
     0.32500,     0.60000,     0.00000,   605.09524,     0.00000,   605.09524,249936.55094,   432.72500,     2.01250,     1.45115
     0.32500,     0.62500,     0.00000,   605.09524,     0.00000,   605.09524,249936.55094,   432.72500,     2.01250,     1.45115
     0.32500,     0.65000,     0.00000,   605.09524,     0.00000,   605.09524,249936.55094,   432.72500,     2.01250,     1.45115
     0.32500,     0.67500,     0.00000,   605.09524,     0.00000,   605.09524,249936.55094,   432.72500,     2.01250,     1.45115
     0.32500,     0.70000,     0.00000,   605.09524,     0.00000,   605.09524,249936.55094,   432.72500,     2.01250,     1.45115
     0.32500,     0.72500,     0.00000,   605.09524,     0.00000,   605.09524,249936.55094,   432.72500,     2.01250,     1.45115
     0.32500,     0.75000,     0.00000,   605.09524,     0.00000,   605.09524,249936.55094,   432.72500,     2.01250,     1.45115
     0.32500,     0.77500,     0.00000,   605.09524,     0.00000,   605.09524,249936.55094,   432.72500,     2.01250,     1.45115
     0.32500,     0.80000,     0.00000,   605.09524,     0.00000,   605.09524,249936.55094,   432.72500,     2.01250,     1.45115
     0.32500,     0.82500,     0.00000,   605.09524,     0.00000,   605.09524,249936.55094,   432.72500,     2.01250,     1.45115
     0.32500,     0.85000,     0.00000,   605.09524,     0.00000,   605.09524,249936.55094,   432.72500,     2.01250,     1.45115
     0.32500,     0.87500,     0.00000,   605.09524,     0.00000,   605.09524,249936.55094,   432.72500,     2.01250,     1.45115
     0.32500,     0.90000,     0.00000,   605.09524,     0.00000,   605.09524,249936.55094,   432.72500,     2.01250,     1.45115
     0.32500,     0.92500,     0.00000,   605.09524,     0.00000,   605.09524,249936.55094,   432.72500,     2.01250,     1.45115
     0.32500,     0.95000,     0.00000,   605.09524,     0.00000,   605.09524,249936.55094,   432.72500,     2.01250,     1.45115
     0.32500,     0.97500,     0.00000,   605.09524,     0.00000,   605.09524,249936.55094,   432.72500,     2.01250,     1.45115
     0.32500,     1.00000,     0.00000,   605.09524,     0.00000,   605.09524,249936.55094,   432.72500,     2.01250,     1.45115
     0.35000,     0.00000,     0.00000,   582.68430,     0.00000,   582.68430,242346.02875,   427.55000,     1.97500,     1.40584
     0.35000,     0.02500,     0.00000,   582.68430,     0.00000,   582.68430,242346.02875,   427.55000,     1.97500,     1.40584
     0.35000,     0.05000,     0.00000,   582.68430,     0.00000,   582.68430,242346.02875,   427.55000,     1.97500,     1.40584
     0.35000,     0.07500,     0.00000,   582.68430,     0.00000,   582.68430,242346.02875,   427.55000,     1.97500,     1.40584
     0.35000,     0.10000,     0.00000,   582.68430,     0.00000,   582.68430,242346.02875,   427.55000,     1.97500,     1.40584
     0.35000,     0.12500,     0.00000,   582.68430,     0.00000,   582.68430,242346.02875,   427.55000,     1.97500,     1.40584
     0.35000,     0.15000,     0.00000,   582.68430,     0.00000,   582.68430,242346.02875,   427.55000,     1.97500,     1.40584
     0.35000,     0.17500,     0.00000,   582.68430,     0.00000,   582.68430,242346.02875,   427.55000,     1.97500,     1.40584
     0.35000,     0.20000,     0.00000,   582.68430,     0.00000,   582.68430,242346.02875,   427.55000,     1.97500,     1.40584
     0.35000,     0.22500,     0.00000,   582.68430,     0.00000,   582.68430,242346.02875,   427.55000,     1.97500,     1.40584
     0.35000,     0.25000,     0.00000,   582.68430,     0.00000,   582.68430,242346.02875,   427.55000,     1.97500,     1.40584
     0.35000,     0.27500,     0.00000,   582.68430,     0.00000,   582.68430,242346.02875,   427.55000,     1.97500,     1.40584
     0.35000,     0.30000,     0.00000,   582.68430,     0.00000,   582.68430,242346.02875,   427.55000,     1.97500,     1.40584
     0.35000,     0.32500,     0.00000,   582.68430,     0.00000,   582.68430,242346.02875,   427.55000,     1.97500,     1.40584
     0.35000,     0.35000,     0.00000,   582.68430,     0.00000,   582.68430,242346.02875,   427.55000,     1.97500,     1.40584
     0.35000,     0.37500,     0.00000,   582.68430,     0.00000,   582.68430,242346.02875,   427.55000,     1.97500,     1.40584
     0.35000,     0.40000,     0.00000,   582.68430,     0.00000,   582.68430,242346.02875,   427.55000,     1.97500,     1.40584
     0.35000,     0.42500,     0.00000,   582.68430,     0.00000,   582.68430,242346.02875,   427.55000,     1.97500,     1.40584
     0.35000,     0.45000,     0.00000,   582.68430,     0.00000,   582.68430,242346.02875,   427.55000,     1.97500,     1.40584
     0.35000,     0.47500,     0.00000,   582.68430,     0.00000,   582.68430,242346.02875,   427.55000,     1.97500,     1.40584
     0.35000,     0.50000,     0.00000,   582.68430,     0.00000,   582.68430,242346.02875,   427.55000,     1.97500,     1.40584
     0.35000,     0.52500,     0.00000,   582.68430,     0.00000,   582.68430,242346.02875,   427.55000,     1.97500,     1.40584
     0.35000,     0.55000,     0.00000,   582.68430,     0.00000,   582.68430,242346.02875,   427.55000,     1.97500,     1.40584
     0.35000,     0.57500,     0.00000,   582.68430,     0.00000,   582.68430,242346.02875,   427.55000,     1.97500,     1.40584
     0.35000,     0.60000,     0.00000,   582.68430,     0.00000,   582.68430,242346.02875,   427.55000,     1.97500,     1.40584
     0.35000,     0.62500,     0.00000,   582.68430,     0.00000,   582.68430,242346.02875,   427.55000,     1.97500,     1.40584
     0.35000,     0.65000,     0.00000,   582.68430,     0.00000,   582.68430,242346.02875,   427.55000,     1.97500,     1.40584
     0.35000,     0.67500,     0.00000,   582.68430,     0.00000,   582.68430,242346.02875,   427.55000,     1.97500,     1.40584
     0.35000,     0.70000,     0.00000,   582.68430,     0.00000,   582.68430,242346.02875,   427.55000,     1.97500,     1.40584
     0.35000,     0.72500,     0.00000,   582.68430,     0.00000,   582.68430,242346.02875,   427.55000,     1.97500,     1.40584
     0.35000,     0.75000,     0.00000,   582.68430,     0.00000,   582.68430,242346.02875,   427.55000,     1.97500,     1.40584
     0.35000,     0.77500,     0.00000,   582.68430,     0.00000,   582.68430,242346.02875,   427.55000,     1.97500,     1.40584
     0.35000,     0.80000,     0.00000,   582.68430,     0.00000,   582.68430,242346.02875,   427.55000,     1.97500,     1.40584
     0.35000,     0.82500,     0.00000,   582.68430,     0.00000,   582.68430,242346.02875,   427.55000,     1.97500,     1.40584
     0.35000,     0.85000,     0.00000,   582.68430,     0.00000,   582.68430,242346.02875,   427.55000,     1.97500,     1.40584
     0.35000,     0.87500,     0.00000,   582.68430,     0.00000,   582.68430,242346.02875,   427.55000,     1.97500,     1.40584
     0.35000,     0.90000,     0.00000,   582.68430,     0.00000,   582.68430,242346.02875,   427.55000,     1.97500,     1.40584
     0.35000,     0.92500,     0.00000,   582.68430,     0.00000,   582.68430,242346.02875,   427.55000,     1.97500,     1.40584
     0.35000,     0.95000,     0.00000,   582.68430,     0.00000,   582.68430,242346.02875,   427.55000,     1.97500,     1.40584
     0.35000,     0.97500,     0.00000,   582.68430,     0.00000,   582.68430,242346.02875,   427.55000,     1.97500,     1.40584
     0.35000,     1.00000,     0.00000,   582.68430,     0.00000,   582.68430,242346.02875,   427.55000,     1.97500,     1.40584
     0.37500,     0.00000,     0.00000,   560.27337,     0.00000,   560.27337,234866.89844,   422.37500,     1.93750,     1.36002
     0.37500,     0.02500,     0.00000,   560.27337,     0.00000,   560.27337,234866.89844,   422.37500,     1.93750,     1.36002
     0.37500,     0.05000,     0.00000,   560.27337,     0.00000,   560.27337,234866.89844,   422.37500,     1.93750,     1.36002
     0.37500,     0.07500,     0.00000,   560.27337,     0.00000,   560.27337,234866.89844,   422.37500,     1.93750,     1.36002
     0.37500,     0.10000,     0.00000,   560.27337,     0.00000,   560.27337,234866.89844,   422.37500,     1.93750,     1.36002
     0.37500,     0.12500,     0.00000,   560.27337,     0.00000,   560.27337,234866.89844,   422.37500,     1.93750,     1.36002
     0.37500,     0.15000,     0.00000,   560.27337,     0.00000,   560.27337,234866.89844,   422.37500,     1.93750,     1.36002
     0.37500,     0.17500,     0.00000,   560.27337,     0.00000,   560.27337,234866.89844,   422.37500,     1.93750,     1.36002
     0.37500,     0.20000,     0.00000,   560.27337,     0.00000,   560.27337,234866.89844,   422.37500,     1.93750,     1.36002
     0.37500,     0.22500,     0.00000,   560.27337,     0.00000,   560.27337,234866.89844,   422.37500,     1.93750,     1.36002
     0.37500,     0.25000,     0.00000,   560.27337,     0.00000,   560.27337,234866.89844,   422.37500,     1.93750,     1.36002
     0.37500,     0.27500,     0.00000,   560.27337,     0.00000,   560.27337,234866.89844,   422.37500,     1.93750,     1.36002
     0.37500,     0.30000,     0.00000,   560.27337,     0.00000,   560.27337,234866.89844,   422.37500,     1.93750,     1.36002
     0.37500,     0.32500,     0.00000,   560.27337,     0.00000,   560.27337,234866.89844,   422.37500,     1.93750,     1.36002
     0.37500,     0.35000,     0.00000,   560.27337,     0.00000,   560.27337,234866.89844,   422.37500,     1.93750,     1.36002
     0.37500,     0.37500,     0.00000,   560.27337,     0.00000,   560.27337,234866.89844,   422.37500,     1.93750,     1.36002
     0.37500,     0.40000,     0.00000,   560.27337,     0.00000,   560.27337,234866.89844,   422.37500,     1.93750,     1.36002
     0.37500,     0.42500,     0.00000,   560.27337,     0.00000,   560.27337,234866.89844,   422.37500,     1.93750,     1.36002
     0.37500,     0.45000,     0.00000,   560.27337,     0.00000,   560.27337,234866.89844,   422.37500,     1.93750,     1.36002
     0.37500,     0.47500,     0.00000,   560.27337,     0.00000,   560.27337,234866.89844,   422.37500,     1.93750,     1.36002
     0.37500,     0.50000,     0.00000,   560.27337,     0.00000,   560.27337,234866.89844,   422.37500,     1.93750,     1.36002
     0.37500,     0.52500,     0.00000,   560.27337,     0.00000,   560.27337,234866.89844,   422.37500,     1.93750,     1.36002
     0.37500,     0.55000,     0.00000,   560.27337,     0.00000,   560.27337,234866.89844,   422.37500,     1.93750,     1.36002
     0.37500,     0.57500,     0.00000,   560.27337,     0.00000,   560.27337,234866.89844,   422.37500,     1.93750,     1.36002
     0.37500,     0.60000,     0.00000,   560.27337,     0.00000,   560.27337,234866.89844,   422.37500,     1.93750,     1.36002
     0.37500,     0.62500,     0.00000,   560.27337,     0.00000,   560.27337,234866.89844,   422.37500,     1.93750,     1.36002
     0.37500,     0.65000,     0.00000,   560.27337,     0.00000,   560.27337,234866.89844,   422.37500,     1.93750,     1.36002
     0.37500,     0.67500,     0.00000,   560.27337,     0.00000,   560.27337,234866.89844,   422.37500,     1.93750,     1.36002
     0.37500,     0.70000,     0.00000,   560.27337,     0.00000,   560.27337,234866.89844,   422.37500,     1.93750,     1.36002
     0.37500,     0.72500,     0.00000,   560.27337,     0.00000,   560.27337,234866.89844,   422.37500,     1.93750,     1.36002
     0.37500,     0.75000,     0.00000,   560.27337,     0.00000,   560.27337,234866.89844,   422.37500,     1.93750,     1.36002
     0.37500,     0.77500,     0.00000,   560.27337,     0.00000,   560.27337,234866.89844,   422.37500,     1.93750,     1.36002
     0.37500,     0.80000,     0.00000,   560.27337,     0.00000,   560.27337,234866.89844,   422.37500,     1.93750,     1.36002
     0.37500,     0.82500,     0.00000,   560.27337,     0.00000,   560.27337,234866.89844,   422.37500,     1.93750,     1.36002
     0.37500,     0.85000,     0.00000,   560.27337,     0.00000,   560.27337,234866.89844,   422.37500,     1.93750,     1.36002
     0.37500,     0.87500,     0.00000,   560.27337,     0.00000,   560.27337,234866.89844,   422.37500,     1.93750,     1.36002
     0.37500,     0.90000,     0.00000,   560.27337,     0.00000,   560.27337,234866.89844,   422.37500,     1.93750,     1.36002
     0.37500,     0.92500,     0.00000,   560.27337,     0.00000,   560.27337,234866.89844,   422.37500,     1.93750,     1.36002
     0.37500,     0.95000,     0.00000,   560.27337,     0.00000,   560.27337,234866.89844,   422.37500,     1.93750,     1.36002
     0.37500,     0.97500,     0.00000,   560.27337,     0.00000,   560.27337,234866.89844,   422.37500,     1.93750,     1.36002
     0.37500,     1.00000,     0.00000,   560.27337,     0.00000,   560.27337,234866.89844,   422.37500,     1.93750,     1.36002
     0.40000,     0.00000,     0.00000,   537.86243,     0.00000,   537.86243,227499.16000,   417.20000,     1.90000,     1.31369
     0.40000,     0.02500,     0.00000,   537.86243,     0.00000,   537.86243,227499.16000,   417.20000,     1.90000,     1.31369
     0.40000,     0.05000,     0.00000,   537.86243,     0.00000,   537.86243,227499.16000,   417.20000,     1.90000,     1.31369
     0.40000,     0.07500,     0.00000,   537.86243,     0.00000,   537.86243,227499.16000,   417.20000,     1.90000,     1.31369
     0.40000,     0.10000,     0.00000,   537.86243,     0.00000,   537.86243,227499.16000,   417.20000,     1.90000,     1.31369
     0.40000,     0.12500,     0.00000,   537.86243,     0.00000,   537.86243,227499.16000,   417.20000,     1.90000,     1.31369
     0.40000,     0.15000,     0.00000,   537.86243,     0.00000,   537.86243,227499.16000,   417.20000,     1.90000,     1.31369
     0.40000,     0.17500,     0.00000,   537.86243,     0.00000,   537.86243,227499.16000,   417.20000,     1.90000,     1.31369
     0.40000,     0.20000,     0.00000,   537.86243,     0.00000,   537.86243,227499.16000,   417.20000,     1.90000,     1.31369
     0.40000,     0.22500,     0.00000,   537.86243,     0.00000,   537.86243,227499.16000,   417.20000,     1.90000,     1.31369
     0.40000,     0.25000,     0.00000,   537.86243,     0.00000,   537.86243,227499.16000,   417.20000,     1.90000,     1.31369
     0.40000,     0.27500,     0.00000,   537.86243,     0.00000,   537.86243,227499.16000,   417.20000,     1.90000,     1.31369
     0.40000,     0.30000,     0.00000,   537.86243,     0.00000,   537.86243,227499.16000,   417.20000,     1.90000,     1.31369
     0.40000,     0.32500,     0.00000,   537.86243,     0.00000,   537.86243,227499.16000,   417.20000,     1.90000,     1.31369
     0.40000,     0.35000,     0.00000,   537.86243,     0.00000,   537.86243,227499.16000,   417.20000,     1.90000,     1.31369
     0.40000,     0.37500,     0.00000,   537.86243,     0.00000,   537.86243,227499.16000,   417.20000,     1.90000,     1.31369
     0.40000,     0.40000,     0.00000,   537.86243,     0.00000,   537.86243,227499.16000,   417.20000,     1.90000,     1.31369
