 X,Y,Z,U,V,P
     0.00000,    -0.50000,     0.00000,     0.00000,     0.00000,    -0.16300
     0.00000,    -0.47500,     0.00000,     0.00000,     0.00000,    -0.16300
     0.00000,    -0.45000,     0.00000,     0.00000,     0.00000,    -0.16299
     0.00000,    -0.42500,     0.00000,     0.00000,     0.00000,    -0.16297
     0.00000,    -0.40000,     0.00000,     0.00000,     0.00000,    -0.16295
     0.00000,    -0.37500,     0.00000,     0.00000,     0.00000,    -0.16293
     0.00000,    -0.35000,     0.00000,     0.00000,     0.00000,    -0.16292
     0.00000,    -0.32500,     0.00000,     0.00000,     0.00000,    -0.16291
     0.00000,    -0.30000,     0.00000,     0.00000,     0.00000,    -0.16292
     0.00000,    -0.27500,     0.00000,     0.00000,     0.00000,    -0.16294
     0.00000,    -0.25000,     0.00000,     0.00000,     0.00000,    -0.16299
     0.00000,    -0.22500,     0.00000,     0.00000,     0.00000,    -0.16306
     0.00000,    -0.20000,     0.00000,     0.00000,     0.00000,    -0.16317
     0.00000,    -0.17500,     0.00000,     0.00000,     0.00000,    -0.16333
     0.00000,    -0.15000,     0.00000,     0.00000,     0.00000,    -0.16355
     0.00000,    -0.12500,     0.00000,     0.00000,     0.00000,    -0.16386
     0.00000,    -0.10000,     0.00000,     0.00000,     0.00000,    -0.16428
     0.00000,    -0.07500,     0.00000,     0.00000,     0.00000,    -0.16492
     0.00000,    -0.05000,     0.00000,     0.00000,     0.00000,    -0.16593
     0.00000,    -0.02500,     0.00000,     0.00000,     0.00000,    -0.16770
     0.00000,     0.00000,     0.00000,     0.00000,     0.00000,    -0.17117
     0.00000,     0.02500,     0.00000,     0.14250,     0.00000,    -0.17139
     0.00000,     0.05000,     0.00000,     0.41250,     0.00000,    -0.16804
     0.00000,     0.07500,     0.00000,     0.65250,     0.00000,    -0.16561
     0.00000,     0.10000,     0.00000,     0.86250,     0.00000,    -0.16323
     0.00000,     0.12500,     0.00000,     1.04250,     0.00000,    -0.16085
     0.00000,     0.15000,     0.00000,     1.19250,     0.00000,    -0.15842
     0.00000,     0.17500,     0.00000,     1.31250,     0.00000,    -0.15593
     0.00000,     0.20000,     0.00000,     1.40250,     0.00000,    -0.15341
     0.00000,     0.22500,     0.00000,     1.46250,     0.00000,    -0.15091
     0.00000,     0.25000,     0.00000,     1.49250,     0.00000,    -0.14849
     0.00000,     0.27500,     0.00000,     1.49250,     0.00000,    -0.14621
     0.00000,     0.30000,     0.00000,     1.46250,     0.00000,    -0.14412
     0.00000,     0.32500,     0.00000,     1.40250,     0.00000,    -0.14227
     0.00000,     0.35000,     0.00000,     1.31250,     0.00000,    -0.14071
     0.00000,     0.37500,     0.00000,     1.19250,     0.00000,    -0.13947
     0.00000,     0.40000,     0.00000,     1.04250,     0.00000,    -0.13854
     0.00000,     0.42500,     0.00000,     0.86250,     0.00000,    -0.13792
     0.00000,     0.45000,     0.00000,     0.65250,     0.00000,    -0.13757
     0.00000,     0.47500,     0.00000,     0.41250,     0.00000,    -0.13743
     0.00000,     0.50000,     0.00000,     0.00000,     0.00000,    -0.13740
     0.02500,    -0.50000,     0.00000,     0.00000,     0.00000,    -0.16300
     0.02500,    -0.47500,     0.00000,    -0.00000,    -0.00000,    -0.16300
     0.02500,    -0.45000,     0.00000,    -0.00009,     0.00010,    -0.16299
     0.02500,    -0.42500,     0.00000,    -0.00022,     0.00035,    -0.16298
     0.02500,    -0.40000,     0.00000,    -0.00037,     0.00078,    -0.16296
     0.02500,    -0.37500,     0.00000,    -0.00054,     0.00143,    -0.16294
     0.02500,    -0.35000,     0.00000,    -0.00073,     0.00232,    -0.16293
     0.02500,    -0.32500,     0.00000,    -0.00093,     0.00346,    -0.16293
     0.02500,    -0.30000,     0.00000,    -0.00114,     0.00486,    -0.16294
     0.02500,    -0.27500,     0.00000,    -0.00136,     0.00654,    -0.16297
     0.02500,    -0.25000,     0.00000,    -0.00161,     0.00852,    -0.16302
     0.02500,    -0.22500,     0.00000,    -0.00187,     0.01081,    -0.16309
     0.02500,    -0.20000,     0.00000,    -0.00217,     0.01344,    -0.16321
     0.02500,    -0.17500,     0.00000,    -0.00253,     0.01644,    -0.16337
     0.02500,    -0.15000,     0.00000,    -0.00299,     0.01986,    -0.16359
     0.02500,    -0.12500,     0.00000,    -0.00362,     0.02380,    -0.16389
     0.02500,    -0.10000,     0.00000,    -0.00453,     0.02837,    -0.16431
     0.02500,    -0.07500,     0.00000,    -0.00579,     0.03365,    -0.16490
     0.02500,    -0.05000,     0.00000,    -0.00700,     0.03939,    -0.16576
     0.02500,    -0.02500,     0.00000,    -0.00447,     0.04376,    -0.16709
     0.02500,     0.00000,     0.00000,     0.02431,     0.03860,    -0.16915
     0.02500,     0.02500,     0.00000,     0.16679,    -0.00454,    -0.16913
     0.02500,     0.05000,     0.00000,     0.41067,    -0.00645,    -0.16705
     0.02500,     0.07500,     0.00000,     0.65093,    -0.00480,    -0.16530
     0.02500,     0.10000,     0.00000,     0.86179,    -0.00383,    -0.16331
     0.02500,     0.12500,     0.00000,     1.04215,    -0.00332,    -0.16115
     0.02500,     0.15000,     0.00000,     1.19230,    -0.00302,    -0.15884
     0.02500,     0.17500,     0.00000,     1.31236,    -0.00282,    -0.15644
     0.02500,     0.20000,     0.00000,     1.40239,    -0.00266,    -0.15398
     0.02500,     0.22500,     0.00000,     1.46239,    -0.00251,    -0.15153
     0.02500,     0.25000,     0.00000,     1.49239,    -0.00236,    -0.14914
     0.02500,     0.27500,     0.00000,     1.49238,    -0.00220,    -0.14689
     0.02500,     0.30000,     0.00000,     1.46237,    -0.00202,    -0.14482
     0.02500,     0.32500,     0.00000,     1.40236,    -0.00182,    -0.14299
     0.02500,     0.35000,     0.00000,     1.31235,    -0.00160,    -0.14144
     0.02500,     0.37500,     0.00000,     1.19233,    -0.00136,    -0.14021
     0.02500,     0.40000,     0.00000,     1.04232,    -0.00110,    -0.13928
     0.02500,     0.42500,     0.00000,     0.86231,    -0.00082,    -0.13867
     0.02500,     0.45000,     0.00000,     0.65230,    -0.00053,    -0.13832
     0.02500,     0.47500,     0.00000,     0.41233,    -0.00024,    -0.13817
     0.02500,     0.50000,     0.00000,     0.00000,     0.00000,    -0.13814
     0.05000,    -0.50000,     0.00000,     0.00000,     0.00000,    -0.16302
     0.05000,    -0.47500,     0.00000,    -0.00010,     0.00007,    -0.16301
     0.05000,    -0.45000,     0.00000,    -0.00035,     0.00030,    -0.16300
     0.05000,    -0.42500,     0.00000,    -0.00069,     0.00075,    -0.16299
     0.05000,    -0.40000,     0.00000,    -0.00109,     0.00146,    -0.16298
     0.05000,    -0.37500,     0.00000,    -0.00154,     0.00247,    -0.16297
     0.05000,    -0.35000,     0.00000,    -0.00202,     0.00380,    -0.16296
     0.05000,    -0.32500,     0.00000,    -0.00254,     0.00547,    -0.16296
     0.05000,    -0.30000,     0.00000,    -0.00309,     0.00750,    -0.16298
     0.05000,    -0.27500,     0.00000,    -0.00366,     0.00989,    -0.16301
     0.05000,    -0.25000,     0.00000,    -0.00427,     0.01267,    -0.16306
     0.05000,    -0.22500,     0.00000,    -0.00492,     0.01583,    -0.16315
     0.05000,    -0.20000,     0.00000,    -0.00563,     0.01938,    -0.16327
     0.05000,    -0.17500,     0.00000,    -0.00642,     0.02332,    -0.16343
     0.05000,    -0.15000,     0.00000,    -0.00736,     0.02765,    -0.16365
     0.05000,    -0.12500,     0.00000,    -0.00851,     0.03234,    -0.16394
     0.05000,    -0.10000,     0.00000,    -0.00984,     0.03726,    -0.16431
     0.05000,    -0.07500,     0.00000,    -0.01102,     0.04202,    -0.16478
     0.05000,    -0.05000,     0.00000,    -0.01011,     0.04542,    -0.16537
     0.05000,    -0.02500,     0.00000,     0.00079,     0.04418,    -0.16598
     0.05000,     0.00000,     0.00000,     0.04829,     0.03087,    -0.16627
     0.05000,     0.02500,     0.00000,     0.18755,     0.00005,    -0.16595
     0.05000,     0.05000,     0.00000,     0.41276,    -0.00683,    -0.16539
     0.05000,     0.07500,     0.00000,     0.64988,    -0.00642,    -0.16459
     0.05000,     0.10000,     0.00000,     0.86102,    -0.00566,    -0.16327
     0.05000,     0.12500,     0.00000,     1.04169,    -0.00515,    -0.16154
     0.05000,     0.15000,     0.00000,     1.19200,    -0.00482,    -0.15952
     0.05000,     0.17500,     0.00000,     1.31214,    -0.00456,    -0.15731
     0.05000,     0.20000,     0.00000,     1.40219,    -0.00433,    -0.15500
     0.05000,     0.22500,     0.00000,     1.46220,    -0.00411,    -0.15266
     0.05000,     0.25000,     0.00000,     1.49218,    -0.00387,    -0.15036
     0.05000,     0.27500,     0.00000,     1.49216,    -0.00361,    -0.14817
     0.05000,     0.30000,     0.00000,     1.46212,    -0.00332,    -0.14616
     0.05000,     0.32500,     0.00000,     1.40208,    -0.00300,    -0.14437
     0.05000,     0.35000,     0.00000,     1.31204,    -0.00264,    -0.14286
     0.05000,     0.37500,     0.00000,     1.19200,    -0.00225,    -0.14164
     0.05000,     0.40000,     0.00000,     1.04196,    -0.00182,    -0.14074
     0.05000,     0.42500,     0.00000,     0.86193,    -0.00136,    -0.14013
     0.05000,     0.45000,     0.00000,     0.65192,    -0.00088,    -0.13978
     0.05000,     0.47500,     0.00000,     0.41197,    -0.00040,    -0.13963
     0.05000,     0.50000,     0.00000,     0.00000,     0.00000,    -0.13960
     0.07500,    -0.50000,     0.00000,     0.00000,     0.00000,    -0.16303
     0.07500,    -0.47500,     0.00000,    -0.00031,     0.00016,    -0.16303
     0.07500,    -0.45000,     0.00000,    -0.00077,     0.00053,    -0.16302
     0.07500,    -0.42500,     0.00000,    -0.00138,     0.00117,    -0.16300
     0.07500,    -0.40000,     0.00000,    -0.00209,     0.00211,    -0.16299
     0.07500,    -0.37500,     0.00000,    -0.00288,     0.00340,    -0.16298
     0.07500,    -0.35000,     0.00000,    -0.00373,     0.00505,    -0.16298
     0.07500,    -0.32500,     0.00000,    -0.00462,     0.00709,    -0.16299
     0.07500,    -0.30000,     0.00000,    -0.00556,     0.00952,    -0.16300
     0.07500,    -0.27500,     0.00000,    -0.00654,     0.01235,    -0.16304
     0.07500,    -0.25000,     0.00000,    -0.00754,     0.01558,    -0.16310
     0.07500,    -0.22500,     0.00000,    -0.00858,     0.01918,    -0.16318
     0.07500,    -0.20000,     0.00000,    -0.00966,     0.02313,    -0.16330
     0.07500,    -0.17500,     0.00000,    -0.01080,     0.02737,    -0.16346
     0.07500,    -0.15000,     0.00000,    -0.01201,     0.03183,    -0.16366
     0.07500,    -0.12500,     0.00000,    -0.01323,     0.03634,    -0.16392
     0.07500,    -0.10000,     0.00000,    -0.01421,     0.04055,    -0.16423
     0.07500,    -0.07500,     0.00000,    -0.01395,     0.04373,    -0.16459
     0.07500,    -0.05000,     0.00000,    -0.00916,     0.04437,    -0.16494
     0.07500,    -0.02500,     0.00000,     0.01008,     0.03947,    -0.16516
     0.07500,     0.00000,     0.00000,     0.06844,     0.02491,    -0.16501
     0.07500,     0.02500,     0.00000,     0.20449,     0.00248,    -0.16462
     0.07500,     0.05000,     0.00000,     0.41713,    -0.00642,    -0.16433
     0.07500,     0.07500,     0.00000,     0.64976,    -0.00731,    -0.16390
     0.07500,     0.10000,     0.00000,     0.86053,    -0.00699,    -0.16301
     0.07500,     0.12500,     0.00000,     1.04131,    -0.00666,    -0.16164
     0.07500,     0.15000,     0.00000,     1.19171,    -0.00639,    -0.15992
     0.07500,     0.17500,     0.00000,     1.31188,    -0.00614,    -0.15794
     0.07500,     0.20000,     0.00000,     1.40194,    -0.00589,    -0.15580
     0.07500,     0.22500,     0.00000,     1.46193,    -0.00562,    -0.15360
     0.07500,     0.25000,     0.00000,     1.49189,    -0.00532,    -0.15142
     0.07500,     0.27500,     0.00000,     1.49183,    -0.00497,    -0.14932
     0.07500,     0.30000,     0.00000,     1.46176,    -0.00458,    -0.14738
     0.07500,     0.32500,     0.00000,     1.40168,    -0.00414,    -0.14566
     0.07500,     0.35000,     0.00000,     1.31159,    -0.00365,    -0.14419
     0.07500,     0.37500,     0.00000,     1.19151,    -0.00311,    -0.14301
     0.07500,     0.40000,     0.00000,     1.04143,    -0.00252,    -0.14213
     0.07500,     0.42500,     0.00000,     0.86137,    -0.00189,    -0.14153
     0.07500,     0.45000,     0.00000,     0.65135,    -0.00123,    -0.14119
     0.07500,     0.47500,     0.00000,     0.41144,    -0.00056,    -0.14105
     0.07500,     0.50000,     0.00000,     0.00000,     0.00000,    -0.14102
     0.10000,    -0.50000,     0.00000,     0.00000,     0.00000,    -0.16305
     0.10000,    -0.47500,     0.00000,    -0.00063,     0.00023,    -0.16304
     0.10000,    -0.45000,     0.00000,    -0.00135,     0.00073,    -0.16303
     0.10000,    -0.42500,     0.00000,    -0.00227,     0.00152,    -0.16302
     0.10000,    -0.40000,     0.00000,    -0.00332,     0.00265,    -0.16301
     0.10000,    -0.37500,     0.00000,    -0.00447,     0.00415,    -0.16300
     0.10000,    -0.35000,     0.00000,    -0.00571,     0.00603,    -0.16300
     0.10000,    -0.32500,     0.00000,    -0.00701,     0.00830,    -0.16301
     0.10000,    -0.30000,     0.00000,    -0.00835,     0.01097,    -0.16303
     0.10000,    -0.27500,     0.00000,    -0.00972,     0.01403,    -0.16306
     0.10000,    -0.25000,     0.00000,    -0.01109,     0.01745,    -0.16312
     0.10000,    -0.22500,     0.00000,    -0.01247,     0.02120,    -0.16320
     0.10000,    -0.20000,     0.00000,    -0.01382,     0.02521,    -0.16332
     0.10000,    -0.17500,     0.00000,    -0.01513,     0.02939,    -0.16347
     0.10000,    -0.15000,     0.00000,    -0.01633,     0.03357,    -0.16366
     0.10000,    -0.12500,     0.00000,    -0.01722,     0.03750,    -0.16388
     0.10000,    -0.10000,     0.00000,    -0.01724,     0.04072,    -0.16414
     0.10000,    -0.07500,     0.00000,    -0.01484,     0.04240,    -0.16440
     0.10000,    -0.05000,     0.00000,    -0.00585,     0.04112,    -0.16460
     0.10000,    -0.02500,     0.00000,     0.02024,     0.03467,    -0.16464
     0.10000,     0.00000,     0.00000,     0.08529,     0.02109,    -0.16439
     0.10000,     0.02500,     0.00000,     0.21889,     0.00339,    -0.16401
     0.10000,     0.05000,     0.00000,     0.42254,    -0.00601,    -0.16375
     0.10000,     0.07500,     0.00000,     0.65045,    -0.00788,    -0.16342
     0.10000,     0.10000,     0.00000,     0.86038,    -0.00802,    -0.16275
     0.10000,     0.12500,     0.00000,     1.04109,    -0.00792,    -0.16164
     0.10000,     0.15000,     0.00000,     1.19148,    -0.00777,    -0.16016
     0.10000,     0.17500,     0.00000,     1.31164,    -0.00757,    -0.15840
     0.10000,     0.20000,     0.00000,     1.40167,    -0.00733,    -0.15645
     0.10000,     0.22500,     0.00000,     1.46162,    -0.00703,    -0.15440
     0.10000,     0.25000,     0.00000,     1.49154,    -0.00668,    -0.15234
     0.10000,     0.27500,     0.00000,     1.49142,    -0.00626,    -0.15035
     0.10000,     0.30000,     0.00000,     1.46129,    -0.00578,    -0.14850
     0.10000,     0.32500,     0.00000,     1.40115,    -0.00523,    -0.14685
     0.10000,     0.35000,     0.00000,     1.31101,    -0.00462,    -0.14544
     0.10000,     0.37500,     0.00000,     1.19087,    -0.00394,    -0.14430
     0.10000,     0.40000,     0.00000,     1.04074,    -0.00320,    -0.14345
     0.10000,     0.42500,     0.00000,     0.86064,    -0.00240,    -0.14288
     0.10000,     0.45000,     0.00000,     0.65059,    -0.00155,    -0.14255
     0.10000,     0.47500,     0.00000,     0.41075,    -0.00070,    -0.14241
     0.10000,     0.50000,     0.00000,     0.00000,     0.00000,    -0.14239
     0.12500,    -0.50000,     0.00000,     0.00000,     0.00000,    -0.16307
     0.12500,    -0.47500,     0.00000,    -0.00104,     0.00029,    -0.16306
     0.12500,    -0.45000,     0.00000,    -0.00206,     0.00088,    -0.16305
     0.12500,    -0.42500,     0.00000,    -0.00330,     0.00180,    -0.16303
     0.12500,    -0.40000,     0.00000,    -0.00471,     0.00307,    -0.16302
     0.12500,    -0.37500,     0.00000,    -0.00625,     0.00471,    -0.16302
     0.12500,    -0.35000,     0.00000,    -0.00788,     0.00673,    -0.16302
     0.12500,    -0.32500,     0.00000,    -0.00957,     0.00915,    -0.16302
     0.12500,    -0.30000,     0.00000,    -0.01130,     0.01194,    -0.16304
     0.12500,    -0.27500,     0.00000,    -0.01302,     0.01509,    -0.16308
     0.12500,    -0.25000,     0.00000,    -0.01471,     0.01856,    -0.16314
     0.12500,    -0.22500,     0.00000,    -0.01634,     0.02228,    -0.16322
     0.12500,    -0.20000,     0.00000,    -0.01785,     0.02616,    -0.16333
     0.12500,    -0.17500,     0.00000,    -0.01916,     0.03008,    -0.16347
     0.12500,    -0.15000,     0.00000,    -0.02012,     0.03383,    -0.16365
     0.12500,    -0.12500,     0.00000,    -0.02037,     0.03710,    -0.16384
     0.12500,    -0.10000,     0.00000,    -0.01911,     0.03941,    -0.16405
     0.12500,    -0.07500,     0.00000,    -0.01435,     0.03997,    -0.16424
     0.12500,    -0.05000,     0.00000,    -0.00143,     0.03758,    -0.16435
     0.12500,    -0.02500,     0.00000,     0.03012,     0.03067,    -0.16431
     0.12500,     0.00000,     0.00000,     0.09972,     0.01840,    -0.16405
     0.12500,     0.02500,     0.00000,     0.23159,     0.00355,    -0.16370
     0.12500,     0.05000,     0.00000,     0.42840,    -0.00576,    -0.16343
     0.12500,     0.07500,     0.00000,     0.65177,    -0.00833,    -0.16314
     0.12500,     0.10000,     0.00000,     0.86057,    -0.00887,    -0.16257
     0.12500,     0.12500,     0.00000,     1.04106,    -0.00900,    -0.16163
     0.12500,     0.15000,     0.00000,     1.19135,    -0.00899,    -0.16033
     0.12500,     0.17500,     0.00000,     1.31144,    -0.00887,    -0.15875
     0.12500,     0.20000,     0.00000,     1.40140,    -0.00865,    -0.15697
     0.12500,     0.22500,     0.00000,     1.46129,    -0.00835,    -0.15508
     0.12500,     0.25000,     0.00000,     1.49112,    -0.00796,    -0.15316
     0.12500,     0.27500,     0.00000,     1.49093,    -0.00749,    -0.15128
     0.12500,     0.30000,     0.00000,     1.46073,    -0.00692,    -0.14953
     0.12500,     0.32500,     0.00000,     1.40051,    -0.00628,    -0.14796
     0.12500,     0.35000,     0.00000,     1.31030,    -0.00555,    -0.14661
     0.12500,     0.37500,     0.00000,     1.19009,    -0.00473,    -0.14553
     0.12500,     0.40000,     0.00000,     1.03989,    -0.00384,    -0.14471
     0.12500,     0.42500,     0.00000,     0.85973,    -0.00288,    -0.14416
     0.12500,     0.45000,     0.00000,     0.64965,    -0.00186,    -0.14385
     0.12500,     0.47500,     0.00000,     0.40989,    -0.00084,    -0.14373
     0.12500,     0.50000,     0.00000,     0.00000,     0.00000,    -0.14371
     0.15000,    -0.50000,     0.00000,     0.00000,     0.00000,    -0.16309
     0.15000,    -0.47500,     0.00000,    -0.00151,     0.00033,    -0.16308
     0.15000,    -0.45000,     0.00000,    -0.00286,     0.00099,    -0.16306
     0.15000,    -0.42500,     0.00000,    -0.00445,     0.00200,    -0.16305
     0.15000,    -0.40000,     0.00000,    -0.00623,     0.00336,    -0.16304
     0.15000,    -0.37500,     0.00000,    -0.00814,     0.00510,    -0.16303
     0.15000,    -0.35000,     0.00000,    -0.01015,     0.00722,    -0.16303
     0.15000,    -0.32500,     0.00000,    -0.01222,     0.00970,    -0.16304
     0.15000,    -0.30000,     0.00000,    -0.01429,     0.01254,    -0.16306
     0.15000,    -0.27500,     0.00000,    -0.01633,     0.01570,    -0.16310
     0.15000,    -0.25000,     0.00000,    -0.01828,     0.01912,    -0.16315
     0.15000,    -0.22500,     0.00000,    -0.02007,     0.02272,    -0.16324
     0.15000,    -0.20000,     0.00000,    -0.02163,     0.02639,    -0.16334
     0.15000,    -0.17500,     0.00000,    -0.02280,     0.02999,    -0.16348
     0.15000,    -0.15000,     0.00000,    -0.02335,     0.03328,    -0.16363
     0.15000,    -0.12500,     0.00000,    -0.02280,     0.03596,    -0.16381
     0.15000,    -0.10000,     0.00000,    -0.02010,     0.03754,    -0.16398
     0.15000,    -0.07500,     0.00000,    -0.01301,     0.03732,    -0.16412
     0.15000,    -0.05000,     0.00000,     0.00345,     0.03432,    -0.16418
     0.15000,    -0.02500,     0.00000,     0.03942,     0.02744,    -0.16410
     0.15000,     0.00000,     0.00000,     0.11240,     0.01633,    -0.16386
     0.15000,     0.02500,     0.00000,     0.24305,     0.00336,    -0.16354
     0.15000,     0.05000,     0.00000,     0.43443,    -0.00565,    -0.16327
     0.15000,     0.07500,     0.00000,     0.65357,    -0.00874,    -0.16298
     0.15000,     0.10000,     0.00000,     0.86105,    -0.00962,    -0.16246
     0.15000,     0.12500,     0.00000,     1.04120,    -0.00996,    -0.16163
     0.15000,     0.15000,     0.00000,     1.19134,    -0.01008,    -0.16048
     0.15000,     0.17500,     0.00000,     1.31130,    -0.01004,    -0.15905
     0.15000,     0.20000,     0.00000,     1.40115,    -0.00987,    -0.15743
     0.15000,     0.22500,     0.00000,     1.46093,    -0.00957,    -0.15568
     0.15000,     0.25000,     0.00000,     1.49067,    -0.00916,    -0.15388
     0.15000,     0.27500,     0.00000,     1.49038,    -0.00863,    -0.15213
     0.15000,     0.30000,     0.00000,     1.46008,    -0.00800,    -0.15048
     0.15000,     0.32500,     0.00000,     1.39977,    -0.00726,    -0.14899
     0.15000,     0.35000,     0.00000,     1.30946,    -0.00642,    -0.14772
     0.15000,     0.37500,     0.00000,     1.18917,    -0.00548,    -0.14669
     0.15000,     0.40000,     0.00000,     1.03889,    -0.00445,    -0.14592
     0.15000,     0.42500,     0.00000,     0.85866,    -0.00333,    -0.14540
     0.15000,     0.45000,     0.00000,     0.64855,    -0.00215,    -0.14510
     0.15000,     0.47500,     0.00000,     0.40888,    -0.00096,    -0.14499
     0.15000,     0.50000,     0.00000,     0.00000,     0.00000,    -0.14497
     0.17500,    -0.50000,     0.00000,     0.00000,     0.00000,    -0.16310
     0.17500,    -0.47500,     0.00000,    -0.00203,     0.00036,    -0.16310
     0.17500,    -0.45000,     0.00000,    -0.00373,     0.00107,    -0.16308
     0.17500,    -0.42500,     0.00000,    -0.00568,     0.00213,    -0.16306
     0.17500,    -0.40000,     0.00000,    -0.00782,     0.00356,    -0.16305
     0.17500,    -0.37500,     0.00000,    -0.01010,     0.00536,    -0.16305
     0.17500,    -0.35000,     0.00000,    -0.01248,     0.00753,    -0.16304
     0.17500,    -0.32500,     0.00000,    -0.01490,     0.01005,    -0.16305
     0.17500,    -0.30000,     0.00000,    -0.01729,     0.01288,    -0.16308
     0.17500,    -0.27500,     0.00000,    -0.01959,     0.01600,    -0.16311
     0.17500,    -0.25000,     0.00000,    -0.02173,     0.01932,    -0.16317
     0.17500,    -0.22500,     0.00000,    -0.02362,     0.02276,    -0.16325
     0.17500,    -0.20000,     0.00000,    -0.02512,     0.02620,    -0.16335
     0.17500,    -0.17500,     0.00000,    -0.02605,     0.02947,    -0.16348
     0.17500,    -0.15000,     0.00000,    -0.02609,     0.03235,    -0.16362
     0.17500,    -0.12500,     0.00000,    -0.02463,     0.03452,    -0.16377
     0.17500,    -0.10000,     0.00000,    -0.02047,     0.03554,    -0.16392
     0.17500,    -0.07500,     0.00000,    -0.01114,     0.03480,    -0.16402
     0.17500,    -0.05000,     0.00000,     0.00845,     0.03149,    -0.16406
     0.17500,    -0.02500,     0.00000,     0.04811,     0.02480,    -0.16397
     0.17500,     0.00000,     0.00000,     0.12380,     0.01464,    -0.16374
     0.17500,     0.02500,     0.00000,     0.25357,     0.00299,    -0.16346
     0.17500,     0.05000,     0.00000,     0.44050,    -0.00566,    -0.16319
     0.17500,     0.07500,     0.00000,     0.65574,    -0.00912,    -0.16289
     0.17500,     0.10000,     0.00000,     0.86179,    -0.01029,    -0.16242
     0.17500,     0.12500,     0.00000,     1.04151,    -0.01082,    -0.16166
     0.17500,     0.15000,     0.00000,     1.19144,    -0.01106,    -0.16062
     0.17500,     0.17500,     0.00000,     1.31123,    -0.01111,    -0.15932
     0.17500,     0.20000,     0.00000,     1.40093,    -0.01098,    -0.15782
     0.17500,     0.22500,     0.00000,     1.46058,    -0.01070,    -0.15621
     0.17500,     0.25000,     0.00000,     1.49019,    -0.01027,    -0.15454
     0.17500,     0.27500,     0.00000,     1.48978,    -0.00970,    -0.15290
     0.17500,     0.30000,     0.00000,     1.45936,    -0.00901,    -0.15136
     0.17500,     0.32500,     0.00000,     1.39894,    -0.00819,    -0.14996
     0.17500,     0.35000,     0.00000,     1.30852,    -0.00725,    -0.14876
     0.17500,     0.37500,     0.00000,     1.18812,    -0.00619,    -0.14779
     0.17500,     0.40000,     0.00000,     1.03774,    -0.00502,    -0.14706
     0.17500,     0.42500,     0.00000,     0.85743,    -0.00375,    -0.14657
     0.17500,     0.45000,     0.00000,     0.64728,    -0.00241,    -0.14630
     0.17500,     0.47500,     0.00000,     0.40774,    -0.00106,    -0.14620
     0.17500,     0.50000,     0.00000,     0.00000,     0.00000,    -0.14618
     0.20000,    -0.50000,     0.00000,     0.00000,     0.00000,    -0.16312
     0.20000,    -0.47500,     0.00000,    -0.00257,     0.00037,    -0.16311
     0.20000,    -0.45000,     0.00000,    -0.00464,     0.00111,    -0.16309
     0.20000,    -0.42500,     0.00000,    -0.00695,     0.00222,    -0.16308
     0.20000,    -0.40000,     0.00000,    -0.00946,     0.00369,    -0.16307
     0.20000,    -0.37500,     0.00000,    -0.01211,     0.00553,    -0.16306
     0.20000,    -0.35000,     0.00000,    -0.01483,     0.00772,    -0.16306
     0.20000,    -0.32500,     0.00000,    -0.01757,     0.01024,    -0.16307
     0.20000,    -0.30000,     0.00000,    -0.02025,     0.01305,    -0.16309
     0.20000,    -0.27500,     0.00000,    -0.02277,     0.01610,    -0.16313
     0.20000,    -0.25000,     0.00000,    -0.02505,     0.01931,    -0.16319
     0.20000,    -0.22500,     0.00000,    -0.02696,     0.02258,    -0.16327
     0.20000,    -0.20000,     0.00000,    -0.02834,     0.02579,    -0.16336
     0.20000,    -0.17500,     0.00000,    -0.02895,     0.02876,    -0.16348
     0.20000,    -0.15000,     0.00000,    -0.02840,     0.03127,    -0.16362
     0.20000,    -0.12500,     0.00000,    -0.02599,     0.03302,    -0.16375
     0.20000,    -0.10000,     0.00000,    -0.02038,     0.03362,    -0.16387
     0.20000,    -0.07500,     0.00000,    -0.00896,     0.03252,    -0.16396
     0.20000,    -0.05000,     0.00000,     0.01344,     0.02905,    -0.16397
     0.20000,    -0.02500,     0.00000,     0.05626,     0.02261,    -0.16388
     0.20000,     0.00000,     0.00000,     0.13421,     0.01321,    -0.16367
     0.20000,     0.02500,     0.00000,     0.26335,     0.00255,    -0.16341
     0.20000,     0.05000,     0.00000,     0.44655,    -0.00575,    -0.16315
     0.20000,     0.07500,     0.00000,     0.65820,    -0.00950,    -0.16286
     0.20000,     0.10000,     0.00000,     0.86275,    -0.01092,    -0.16241
     0.20000,     0.12500,     0.00000,     1.04197,    -0.01160,    -0.16171
     0.20000,     0.15000,     0.00000,     1.19163,    -0.01197,    -0.16075
     0.20000,     0.17500,     0.00000,     1.31122,    -0.01209,    -0.15956
     0.20000,     0.20000,     0.00000,     1.40074,    -0.01201,    -0.15819
     0.20000,     0.22500,     0.00000,     1.46022,    -0.01174,    -0.15669
     0.20000,     0.25000,     0.00000,     1.48968,    -0.01130,    -0.15515
     0.20000,     0.27500,     0.00000,     1.48912,    -0.01070,    -0.15362
     0.20000,     0.30000,     0.00000,     1.45856,    -0.00995,    -0.15217
     0.20000,     0.32500,     0.00000,     1.39801,    -0.00905,    -0.15086
     0.20000,     0.35000,     0.00000,     1.30747,    -0.00802,    -0.14974
     0.20000,     0.37500,     0.00000,     1.18694,    -0.00685,    -0.14883
     0.20000,     0.40000,     0.00000,     1.03646,    -0.00555,    -0.14815
