X,Y
0.30000000000000004,-0.10439440063617743
0.30000000000000004,-0.1
0.25,-0.5
0.25,-0.4470224555823006
0.25,-0.4005509253913361
0.25,-0.3597864252238234
0.25,-0.3240280917435492
0.25,-0.2926611325503261
0.25,-0.2651462560650427
0.25,-0.24101039949900466
0.25,-0.2198385954937081
0.25,-0.20126683759432518
0.25,-0.1849758218931121
0.25,-0.17068545724292516
0.25,-0.15815004965504187
0.25,-0.1471540780867232
0.25,-0.13750848899170684
0.25,-0.129047445925903
0.25,-0.12162547832432069
0.25,-0.11511498042819586
0.25,-0.10940401736141969
0.25,-0.10439440063617743
0.25,-0.1
0.2,-0.5
0.2,-0.4470224555823006
0.2,-0.4005509253913361
0.2,-0.3597864252238234
0.2,-0.3240280917435492
0.2,-0.2926611325503261
0.2,-0.2651462560650427
0.2,-0.24101039949900466
0.2,-0.2198385954937081
0.2,-0.20126683759432518
0.2,-0.1849758218931121
0.2,-0.17068545724292516
0.2,-0.15815004965504187
0.2,-0.1471540780867232
0.2,-0.13750848899170684
0.2,-0.129047445925903
0.2,-0.12162547832432069
0.2,-0.11511498042819586
0.2,-0.10940401736141969
0.2,-0.10439440063617743
0.2,-0.1
0.15000000000000002,-0.5
0.15000000000000002,-0.4470224555823006
0.15000000000000002,-0.4005509253913361
0.15000000000000002,-0.3597864252238234
0.15000000000000002,-0.3240280917435492
0.15000000000000002,-0.2926611325503261
0.15000000000000002,-0.2651462560650427
0.15000000000000002,-0.24101039949900466
0.15000000000000002,-0.2198385954937081
0.15000000000000002,-0.20126683759432518
0.15000000000000002,-0.1849758218931121
0.15000000000000002,-0.17068545724292516
0.15000000000000002,-0.15815004965504187
0.15000000000000002,-0.1471540780867232
0.15000000000000002,-0.13750848899170684
0.15000000000000002,-0.129047445925903
0.15000000000000002,-0.12162547832432069
0.15000000000000002,-0.11511498042819586
0.15000000000000002,-0.10940401736141969
0.15000000000000002,-0.10439440063617743
0.15000000000000002,-0.1
0.1,-0.5
0.1,-0.4470224555823006
0.1,-0.4005509253913361
0.1,-0.3597864252238234
0.1,-0.3240280917435492
0.1,-0.2926611325503261
0.1,-0.2651462560650427
0.1,-0.24101039949900466
0.1,-0.2198385954937081
0.1,-0.20126683759432518
0.1,-0.1849758218931121
0.1,-0.17068545724292516
0.1,-0.15815004965504187
0.1,-0.1471540780867232
0.1,-0.13750848899170684
0.1,-0.129047445925903
0.1,-0.12162547832432069
0.1,-0.11511498042819586
0.1,-0.10940401736141969
0.1,-0.10439440063617743
0.1,-0.1
0.05,-0.5
0.05,-0.4470224555823006
0.05,-0.4005509253913361
0.05,-0.3597864252238234
0.05,-0.3240280917435492
0.05,-0.2926611325503261
0.05,-0.2651462560650427
0.05,-0.24101039949900466
0.05,-0.2198385954937081
0.05,-0.20126683759432518
0.05,-0.1849758218931121
0.05,-0.17068545724292516
0.05,-0.15815004965504187
0.05,-0.1471540780867232
0.05,-0.13750848899170684
0.05,-0.129047445925903
0.05,-0.12162547832432069
0.05,-0.11511498042819586
0.05,-0.10940401736141969
0.05,-0.10439440063617743
0.05,-0.1
-9.184850993605148e-17,-0.5
-8.211669290637814e-17,-0.4470224555823006
-7.35800113014015e-17,-0.4005509253913361
-6.609169410405358e-17,-0.3597864252238234
-5.952299480813435e-17,-0.3240280917435492
-5.3760977881889413e-17,-0.2926611325503261
-4.8706577069393853e-17,-0.2651462560650427
-4.427289214615213e-17,-0.24101039949900466
-4.03836948450629e-17,-0.2198385954937081
-3.697211826516007e-17,-0.20126683759432518
-3.3979507230157594e-17,-0.1849758218931121
-3.135440983103261e-17,-0.17068545724292516
-2.9051692814256296e-17,-0.15815004965504187
-2.7031765606557786e-17,-0.1471540780867232
-2.5259899634892425e-17,-0.13750848899170684
-2.3705631238694737e-17,-0.129047445925903
-2.2342237908696765e-17,-0.12162547832432069
-2.1146278847295038e-17,-0.11511498042819586
-2.0097191951328612e-17,-0.10940401736141969
-1.9176940288200163e-17,-0.10439440063617743
-1.8369701987210297e-17,-0.1
-0.05226423163382668,-0.4972609476841367
-0.04672657032815071,-0.4445736197978894
-0.041868972691592836,-0.3983566655117074
-0.03760792213320874,-0.35781547754137244
-0.03387015848550339,-0.3222530319533593
-0.030591418443656593,-0.29105790424457584
-0.02771533068765063,-0.26369375713160786
-0.02519244669115417,-0.23969011931321488
-0.022979390553876572,-0.21863429666550174
-0.021038113240475175,-0.20016427679908674
-0.01933523840415816,-0.183962504986442
-0.01784148854773972,-0.16975042444903432
-0.0165311816561446,-0.1572836871355188
-0.015381789645973441,-0.14634795264997888
-0.014373551040560146,-0.13675520310125963
-0.013489131211250236,-0.12834051051466383
-0.012713324343434525,-0.12095920122817627
-0.012032792003245306,-0.11448436852073104
-0.01143583381009687,-0.1088046907071826
-0.010912186272247361,-0.10382251718652606
-0.010452846326765337,-0.09945218953682734
-0.1039558454088799,-0.4890738003669028
-0.09294119457362304,-0.43725394240196147
-0.08327922015673103,-0.3917979266432409
-0.07480380400156263,-0.35192422860927564
-0.0673692284268535,-0.3169473005093061
-0.06084767090517881,-0.28626578463213975
-0.05512700641248173,-0.25935217421357276
-0.050108879664501824,-0.2357437440218474
-0.0457070140960984,-0.21503459473086017
-0.041845728509779606,-0.19686867430016966
-0.03845863589020172,-0.18093365637851133
-0.03548750201337902,-0.16695557048231982
-0.032881244226692426,-0.15469409162601142
-0.030595053185739275,-0.14393840841872338
-0.028589622448061076,-0.13450359858776897
-0.02683047267816792,-0.12622744961324753
-0.025287358844928307,-0.11896766981103576
-0.023933750219279525,-0.11259944191435876
-0.022746374231868316,-0.10701327709271229
-0.021704816348174266,-0.10211313251232061
-0.02079116908177598,-0.09781476007338057
-0.15450849718747378,-0.47552825814757677
-0.13813753564215103,-0.4251436193118078
-0.12377704305853454,-0.38094656770148405
-0.11118011973957273,-0.34217722418365626
-0.10013018700364133,-0.30816902811538627
-0.0904372635510699,-0.2783372771783073
-0.0819346991189897,-0.2521690746019222
-0.07447630926628779,-0.2292145109384266
-0.06793386202707556,-0.20907892877746545
-0.06219487322074907,-0.19141613740820135
-0.05716067251344512,-0.175922460768496
-0.05274470698072236,-0.1623315163477018
-0.04887105300464975,-0.15040963527682966
-0.04547311092037554,-0.13995184486378395
-0.04249245996925781,-0.13077834450146317
-0.03987785387178612,-0.12273141435907652
-0.03758433975119691,-0.11567270370786015
-0.035572485259451996,-0.10948085225942474
-0.0338077006175705,-0.1040494036204463
-0.032259643914165664,-0.09928497498976346
-0.030901699437494757,-0.09510565162951536
-0.20336832153790005,-0.4567727288213005
-0.1818204129630459,-0.4083753337614521
-0.1629187387745773,-0.3659214784457954
-0.14633832281978032,-0.3286812544846932
-0.13179409829802857,-0.29601439136091934
-0.1190360066122814,-0.26735924826988955
-0.10784469811601198,-0.2422231578391617
-0.09802776083858265,-0.22017395570694429
-0.08941641234960955,-0.2008325503278062
-0.08186259788559806,-0.18386640525838685
-0.0752364448469915,-0.16898382186415933
-0.0694240299008454,-0.15592892414992468
-0.06432542029896282,-0.1444772594883153
-0.05985295573590795,-0.1344319396097106
-0.05592974120691245,-0.12562025550567138
-0.05248832495340763,-0.11789070804598786
-0.049469538766122687,-0.11111040325679179
-0.046821480707100814,-0.10516276747679525
-0.0444986227605904,-0.09994554310837722
-0.042461028070668975,-0.09536903050450174
-0.040673664307580015,-0.09135454576426011
-0.2500000000000002,-0.4330127018922192
-0.22351122779115049,-0.387132802596373
-0.2002754626956682,-0.34688727689826226
-0.17989321261191188,-0.31158418418062134
-0.16201404587177473,-0.2806165589897082
-0.1463305662751632,-0.2534519754889072
-0.13257312803252147,-0.2296233934706607
-0.12050519974950244,-0.20872112854237432
-0.10991929774685415,-0.19038580842984237
-0.10063341879716267,-0.17430219429604243
-0.09248791094655613,-0.16019376084534076
-0.08534272862146265,-0.14781794202893575
-0.079075024827521,-0.1369619606110366
-0.07357703904336167,-0.12743916989358123
-0.06875424449585348,-0.11908584470283091
-0.06452372296295156,-0.11175836646533062
-0.0608127391621604,-0.10533075397629528
-0.05755749021409798,-0.09969249740696604
-0.054702008680709895,-0.0947466583110632
-0.05219720031808876,-0.09040820296378
-0.050000000000000044,-0.08660254037844384
-0.2938926261462366,-0.40450849718747367
-0.2627532068348435,-0.3616487634333012
-0.2354379267371301,-0.32405250575420247
-0.21147715472159212,-0.29107333235148436
-0.19045893365533073,-0.26214423287541583
-0.1720218976322944,-0.2367678298262329
-0.15584905901559584,-0.214507827151511
-0.1416623584746322,-0.19498150901579006
-0.12921788431589218,-0.17785315977392957
-0.11830167891348867,-0.1628282920179116
-0.10872606013945049,-0.14964858346000112
-0.10032639454818892,-0.1380874356021849
-0.09295826683655596,-0.12794607783217066
-0.0864949969140709,-0.11905014996373711
-0.08082546189434718,-0.1112467044651112
-0.0758521855612562,-0.1044015768347376
-0.07148966246205357,-0.09839707891335724
-0.06766288781363022,-0.0931299754735499
-0.0643060679465922,-0.08850970929828032
-0.06136148911585708,-0.08445684423225436
-0.05877852522924733,-0.08090169943749474
-0.33456530317942906,-0.3715724127386972
-0.2991164067598105,-0.332202424738185
-0.26802088358470644,-0.29766734754475327
-0.24074410886970293,-0.26737342018209387
-0.21681711350566477,-0.240799799688533
-0.19582852108106985,-0.21748960627312866
-0.1774174750945831,-0.19704206818944067
-0.16126743475555963,-0.1791056312739249
-0.14710073270378463,-0.1633719146813672
-0.13467380107942062,-0.14957040889842185
-0.12377298386506624,-0.13746382487829437
-0.11421086350159747,-0.12684401433432288
-0.10582303862136169,-0.11752839105013733
-0.09846529749834786,-0.10935679167804478
-0.09201113861851117,-0.10218872205340218
-0.08634959574146144,-0.09590094168090867
-0.08138333005983886,-0.09038534486293191
-0.07702695665490678,-0.08554710204014528
-0.0732055764751418,-0.08130302938857806
-0.06985348859815496,-0.07758015864158926
-0.06691306063588581,-0.07431448254773944
-0.3715724127386971,-0.3345653031794291
-0.332202424738185,-0.29911640675981055
-0.2976673475447532,-0.2680208835847065
-0.2673734201820938,-0.240744108869703
-0.24079979968853296,-0.21681711350566482
-0.21748960627312863,-0.1958285210810699
-0.19704206818944064,-0.17741747509458314
-0.17910563127392487,-0.16126743475555966
-0.16337191468136716,-0.14710073270378465
-0.14957040889842182,-0.13467380107942065
-0.13746382487829434,-0.12377298386506626
-0.12684401433432285,-0.11421086350159748
-0.11752839105013732,-0.1058230386213617
-0.10935679167804477,-0.09846529749834787
-0.10218872205340217,-0.09201113861851118
-0.09590094168090865,-0.08634959574146145
-0.0903853448629319,-0.08138333005983887
-0.08554710204014526,-0.07702695665490679
-0.08130302938857804,-0.07320557647514181
-0.07758015864158925,-0.06985348859815498
-0.07431448254773942,-0.06691306063588583
-0.4045084971874738,-0.2938926261462365
-0.3616487634333013,-0.2627532068348434
-0.3240525057542026,-0.23543792673713002
-0.29107333235148447,-0.21147715472159204
-0.26214423287541594,-0.19045893365533065
-0.23676782982623296,-0.17202189763229433
-0.21450782715151107,-0.1558490590155958
-0.19498150901579012,-0.14166235847463216
-0.17785315977392963,-0.12921788431589215
-0.16282829201791166,-0.11830167891348863
-0.14964858346000118,-0.10872606013945045
-0.13808743560218495,-0.10032639454818888
-0.12794607783217068,-0.09295826683655592
-0.11905014996373714,-0.08649499691407088
-0.11124670446511123,-0.08082546189434715
-0.10440157683473762,-0.07585218556125617
-0.09839707891335726,-0.07148966246205354
-0.09312997547354993,-0.0676628878136302
-0.08850970929828034,-0.06430606794659217
-0.08445684423225437,-0.06136148911585706
-0.08090169943749476,-0.05877852522924731
-0.4330127018922193,-0.25000000000000006
-0.3871328025963731,-0.22351122779115035
-0.3468872768982624,-0.2002754626956681
-0.3115841841806214,-0.17989321261191174
-0.2806165589897083,-0.16201404587177462
-0.2534519754889073,-0.14633056627516308
-0.22962339347066077,-0.1325731280325214
-0.20872112854237437,-0.12050519974950236
-0.19038580842984243,-0.10991929774685408
-0.1743021942960425,-0.10063341879716262
-0.1601937608453408,-0.09248791094655606
-0.1478179420289358,-0.0853427286214626
-0.13696196061103666,-0.07907502482752095
-0.12743916989358128,-0.07357703904336162
-0.11908584470283094,-0.06875424449585343
-0.11175836646533066,-0.06452372296295152
-0.10533075397629531,-0.06081273916216036
-0.09969249740696606,-0.057557490214097944
-0.09474665831106321,-0.05470200868070986
-0.09040820296378001,-0.05219720031808873
-0.08660254037844387,-0.05000000000000002
-0.45677272882130043,-0.2033683215379001
-0.408375333761452,-0.18182041296304594
-0.36592147844579537,-0.16291873877457735
-0.32868125448469315,-0.14633832281978035
-0.2960143913609193,-0.1317940982980286
-0.26735924826988955,-0.11903600661228145
-0.24222315783916168,-0.10784469811601201
-0.22017395570694429,-0.09802776083858268
-0.20083255032780617,-0.08941641234960958
-0.18386640525838682,-0.08186259788559809
-0.1689838218641593,-0.07523644484699152
-0.15592892414992465,-0.06942402990084541
-0.14447725948831527,-0.06432542029896285
-0.1344319396097106,-0.059852955735907966
-0.12562025550567138,-0.055929741206912464
-0.11789070804598785,-0.05248832495340764
-0.11111040325679178,-0.0494695387661227
-0.10516276747679523,-0.04682148070710083
-0.09994554310837721,-0.04449862276059041
-0.09536903050450173,-0.04246102807066899
-0.0913545457642601,-0.04067366430758002
-0.4755282581475768,-0.15450849718747364
-0.42514361931180783,-0.1381375356421509
-0.3809465677014841,-0.12377704305853443
-0.3421772241836563,-0.11118011973957263
-0.3081690281153863,-0.10013018700364124
-0.27833727717830736,-0.09043726355106982
-0.2521690746019223,-0.08193469911898964
-0.22921451093842662,-0.07447630926628772
-0.20907892877746548,-0.0679338620270755
-0.19141613740820138,-0.062194873220749014
-0.175922460768496,-0.057160672513445074
-0.16233151634770182,-0.05274470698072231
-0.15040963527682968,-0.04887105300464971
-0.13995184486378398,-0.045473110920375495
-0.1307783445014632,-0.042492459969257775
-0.12273141435907653,-0.039877853871786086
-0.11567270370786016,-0.03758433975119688
-0.10948085225942475,-0.03557248525945197
-0.10404940362044632,-0.03380770061757046
-0.09928497498976348,-0.03225964391416564
-0.09510565162951537,-0.03090169943749473
-0.4890738003669028,-0.10395584540887975
-0.43725394240196147,-0.09294119457362292
-0.3917979266432409,-0.08327922015673092
-0.35192422860927564,-0.07480380400156253
-0.3169473005093061,-0.06736922842685342
-0.28626578463213975,-0.06084767090517874
-0.25935217421357276,-0.05512700641248165
-0.2357437440218474,-0.050108879664501754
-0.21503459473086017,-0.045707014096098335
-0.19686867430016966,-0.04184572850977955
-0.18093365637851133,-0.038458635890201674
-0.16695557048231982,-0.03548750201337897
-0.15469409162601142,-0.03288124422669238
-0.14393840841872338,-0.030595053185739234
-0.13450359858776897,-0.028589622448061038
-0.12622744961324753,-0.026830472678167884
-0.11896766981103576,-0.025287358844928276
-0.11259944191435876,-0.023933750219279494
-0.10701327709271229,-0.022746374231868285
-0.10211313251232061,-0.021704816348174238
-0.09781476007338057,-0.020791169081775952
-0.49726094768413664,-0.05226423163382675
-0.44457361979788934,-0.04672657032815077
-0.3983566655117074,-0.04186897269159289
-0.3578154775413724,-0.037607922133208786
-0.3222530319533593,-0.03387015848550344
-0.2910579042445758,-0.030591418443656634
-0.2636937571316078,-0.027715330687650665
-0.23969011931321485,-0.025192446691154204
-0.21863429666550172,-0.022979390553876603
-0.20016427679908672,-0.021038113240475203
-0.18396250498644198,-0.019335238404158184
-0.1697504244490343,-0.017841488547739745
-0.15728368713551877,-0.01653118165614462
-0.14634795264997885,-0.01538178964597346
-0.13675520310125963,-0.014373551040560165
-0.1283405105146638,-0.013489131211250253
-0.12095920122817626,-0.012713324343434543
-0.11448436852073103,-0.012032792003245323
-0.10880469070718259,-0.011435833810096883
-0.10382251718652605,-0.010912186272247375
-0.09945218953682733,-0.010452846326765351
-0.5,6.123233995736766e-17
-0.4470224555823006,5.474446193758543e-17
-0.4005509253913361,4.9053340867601e-17
-0.3597864252238234,4.406112940270239e-17
-0.3240280917435492,3.9681996538756245e-17
-0.2926611325503261,3.584065192125961e-17
-0.2651462560650427,3.24710513795959e-17
-0.24101039949900466,2.951526143076809e-17
-0.2198385954937081,2.6922463230041937e-17
-0.20126683759432518,2.4648078843440052e-17
-0.1849758218931121,2.2653004820105062e-17
-0.17068545724292516,2.090293988735507e-17
-0.15815004965504187,1.93677952095042e-17
-0.1471540780867232,1.8021177071038525e-17
-0.13750848899170684,1.6839933089928282e-17
-0.129047445925903,1.5803754159129826e-17
-0.12162547832432069,1.489482527246451e-17
-0.11511498042819586,1.4097519231530028e-17
-0.10940401736141969,1.3398127967552408e-17
-0.10439440063617743,1.278462685880011e-17
-0.1,1.2246467991473533e-17
-0.4972609476841367,0.052264231633826645
-0.4445736197978894,0.04672657032815068
-0.3983566655117074,0.04186897269159281
-0.35781547754137244,0.03760792213320872
-0.3222530319533593,0.03387015848550337
-0.29105790424457584,0.030591418443656572
-0.26369375713160786,0.02771533068765061
-0.23969011931321488,0.025192446691154155
-0.21863429666550174,0.022979390553876558
-0.20016427679908674,0.02103811324047516
-0.183962504986442,0.019335238404158146
-0.16975042444903432,0.01784148854773971
-0.1572836871355188,0.01653118165614459
-0.14634795264997888,0.015381789645973431
-0.13675520310125963,0.014373551040560135
-0.12834051051466383,0.013489131211250227
-0.12095920122817627,0.012713324343434517
-0.11448436852073104,0.012032792003245299
-0.1088046907071826,0.01143583381009686
-0.10382251718652606,0.010912186272247354
-0.09945218953682734,0.01045284632676533
-0.48907380036690284,0.10395584540887966
-0.4372539424019615,0.09294119457362282
-0.391797926643241,0.08327922015673085
-0.3519242286092757,0.07480380400156246
-0.3169473005093061,0.06736922842685335
-0.28626578463213975,0.06084767090517868
-0.2593521742135728,0.055127006412481604
-0.23574374402184742,0.05010887966450171
-0.2150345947308602,0.04570701409609829
-0.1968686743001697,0.041845728509779516
-0.18093365637851136,0.03845863589020164
-0.16695557048231982,0.035487502013378934
-0.15469409162601144,0.03288124422669235
-0.1439384084187234,0.030595053185739206
-0.13450359858776897,0.028589622448061014
-0.12622744961324756,0.02683047267816786
-0.11896766981103578,0.02528735884492825
-0.11259944191435878,0.023933750219279473
-0.1070132770927123,0.022746374231868264
-0.10211313251232063,0.021704816348174217
-0.09781476007338058,0.02079116908177593
-0.47552825814757677,0.15450849718747375
-0.4251436193118078,0.138137535642151
-0.38094656770148405,0.12377704305853451
-0.34217722418365626,0.11118011973957272
-0.30816902811538627,0.10013018700364132
-0.2783372771783073,0.09043726355106989
-0.2521690746019222,0.08193469911898969
-0.2292145109384266,0.07447630926628777
-0.20907892877746545,0.06793386202707556
-0.19141613740820135,0.062194873220749056
-0.175922460768496,0.057160672513445115
-0.1623315163477018,0.052744706980722346
-0.15040963527682966,0.048871053004649744
-0.13995184486378395,0.04547311092037553
-0.13077834450146317,0.0424924599692578
-0.12273141435907652,0.03987785387178611
-0.11567270370786015,0.037584339751196905
-0.10948085225942474,0.035572485259451996
-0.1040494036204463,0.03380770061757049
-0.09928497498976346,0.03225964391416566
-0.09510565162951536,0.030901699437494753
-0.4567727288213005,0.20336832153790002
-0.4083753337614521,0.18182041296304588
-0.3659214784457954,0.16291873877457727
-0.3286812544846932,0.1463383228197803
-0.29601439136091934,0.13179409829802854
-0.26735924826988955,0.11903600661228139
-0.2422231578391617,0.10784469811601197
-0.22017395570694429,0.09802776083858264
-0.2008325503278062,0.08941641234960954
-0.18386640525838685,0.08186259788559805
-0.16898382186415933,0.07523644484699149
-0.15592892414992468,0.06942402990084538
-0.1444772594883153,0.06432542029896282
-0.1344319396097106,0.059852955735907945
-0.12562025550567138,0.055929741206912444
-0.11789070804598786,0.05248832495340762
-0.11111040325679179,0.04946953876612268
-0.10516276747679525,0.04682148070710081
-0.09994554310837722,0.04449862276059039
-0.09536903050450174,0.04246102807066897
-0.09135454576426011,0.04067366430758001
-0.43301270189221935,0.24999999999999997
-0.38713280259637317,0.22351122779115026
-0.34688727689826243,0.200275462695668
-0.31158418418062145,0.17989321261191168
-0.28061655898970833,0.16201404587177456
-0.2534519754889073,0.14633056627516303
-0.2296233934706608,0.13257312803252133
-0.2087211285423744,0.12050519974950231
-0.19038580842984246,0.10991929774685404
-0.17430219429604252,0.10063341879716257
-0.16019376084534082,0.09248791094655603
-0.1478179420289358,0.08534272862146257
-0.13696196061103666,0.07907502482752092
-0.12743916989358128,0.07357703904336159
-0.11908584470283096,0.0687542444958534
-0.11175836646533067,0.06452372296295149
-0.10533075397629532,0.06081273916216034
-0.09969249740696608,0.05755749021409792
-0.09474665831106323,0.05470200868070984
-0.09040820296378002,0.05219720031808871
-0.08660254037844388,0.049999999999999996
-0.40450849718747367,0.2938926261462366
-0.3616487634333012,0.2627532068348435
-0.32405250575420247,0.2354379267371301
-0.29107333235148436,0.21147715472159212
-0.26214423287541583,0.19045893365533073
-0.2367678298262329,0.1720218976322944
-0.214507827151511,0.15584905901559584
-0.19498150901579006,0.1416623584746322
-0.17785315977392957,0.12921788431589218
-0.1628282920179116,0.11830167891348867
-0.14964858346000112,0.10872606013945049
-0.1380874356021849,0.10032639454818892
-0.12794607783217066,0.09295826683655596
-0.11905014996373711,0.0864949969140709
-0.1112467044651112,0.08082546189434718
-0.1044015768347376,0.0758521855612562
-0.09839707891335724,0.07148966246205357
-0.0931299754735499,0.06766288781363022
-0.08850970929828032,0.0643060679465922
-0.08445684423225436,0.06136148911585708
-0.08090169943749474,0.05877852522924733
-0.3715724127386972,0.334565303179429
-0.332202424738185,0.29911640675981044
-0.29766734754475327,0.2680208835847064
-0.26737342018209387,0.2407441088697029
-0.240799799688533,0.21681711350566474
-0.21748960627312866,0.19582852108106982
-0.19704206818944067,0.17741747509458305
-0.1791056312739249,0.1612674347555596
-0.1633719146813672,0.14710073270378463
-0.14957040889842185,0.13467380107942062
-0.13746382487829437,0.12377298386506622
-0.12684401433432288,0.11421086350159745
-0.11752839105013733,0.10582303862136166
-0.10935679167804478,0.09846529749834784
-0.10218872205340218,0.09201113861851115
-0.09590094168090867,0.08634959574146142
-0.09038534486293191,0.08138333005983885
-0.08554710204014528,0.07702695665490678
-0.08130302938857806,0.07320557647514178
-0.07758015864158926,0.06985348859815496
-0.07431448254773944,0.0669130606358858
-0.3345653031794291,0.3715724127386971
-0.29911640675981055,0.332202424738185
-0.2680208835847065,0.2976673475447532
-0.240744108869703,0.2673734201820938
-0.21681711350566482,0.24079979968853296
-0.1958285210810699,0.21748960627312863
-0.17741747509458314,0.19704206818944064
-0.16126743475555966,0.17910563127392487
-0.14710073270378465,0.16337191468136716
-0.13467380107942065,0.14957040889842182
-0.12377298386506626,0.13746382487829434
-0.11421086350159748,0.12684401433432285
-0.1058230386213617,0.11752839105013732
-0.09846529749834787,0.10935679167804477
-0.09201113861851118,0.10218872205340217
-0.08634959574146145,0.09590094168090865
-0.08138333005983887,0.0903853448629319
-0.07702695665490679,0.08554710204014526
-0.07320557647514181,0.08130302938857804
-0.06985348859815498,0.07758015864158925
-0.06691306063588583,0.07431448254773942
-0.2938926261462365,0.4045084971874737
-0.2627532068348434,0.36164876343330127
-0.23543792673713002,0.3240525057542025
-0.21147715472159204,0.2910733323514844
-0.19045893365533065,0.2621442328754159
-0.17202189763229433,0.23676782982623293
-0.1558490590155958,0.21450782715151104
-0.14166235847463216,0.1949815090157901
-0.12921788431589215,0.1778531597739296
-0.11830167891348863,0.16282829201791163
-0.10872606013945045,0.14964858346000115
-0.10032639454818888,0.13808743560218492
-0.09295826683655592,0.12794607783217066
-0.08649499691407088,0.11905014996373713
-0.08082546189434715,0.11124670446511122
-0.07585218556125617,0.10440157683473761
-0.07148966246205354,0.09839707891335725
-0.0676628878136302,0.09312997547354991
-0.06430606794659217,0.08850970929828032
-0.06136148911585706,0.08445684423225437
-0.05877852522924731,0.08090169943749476
-0.2500000000000001,0.43301270189221924
-0.2235112277911504,0.38713280259637306
-0.20027546269566812,0.3468872768982623
-0.1798932126119118,0.3115841841806214
-0.16201404587177468,0.2806165589897083
-0.1463305662751631,0.25345197548890724
-0.13257312803252141,0.22962339347066074
-0.12050519974950238,0.20872112854237435
-0.1099192977468541,0.1903858084298424
-0.10063341879716263,0.17430219429604246
-0.09248791094655609,0.1601937608453408
-0.08534272862146262,0.14781794202893578
-0.07907502482752098,0.13696196061103663
-0.07357703904336163,0.12743916989358126
-0.06875424449585345,0.11908584470283093
-0.06452372296295153,0.11175836646533065
-0.06081273916216037,0.1053307539762953
-0.05755749021409796,0.09969249740696605
-0.054702008680709874,0.0947466583110632
-0.052197200318088735,0.09040820296378
-0.050000000000000024,0.08660254037844385
-0.20336832153790013,0.45677272882130043
-0.18182041296304596,0.408375333761452
-0.16291873877457735,0.36592147844579537
-0.14633832281978038,0.32868125448469315
