 X,Y,Z,U,V,Vr,P,T,rho,Mach
    -0.06737,     0.31695,     0.00000,   363.22300,  -182.51415,   406.50014,************,   534.98201,    13.34315,     0.87677
    -0.03387,     0.32225,     0.00000,************,-16201.77645,122811.95467,************,************,     5.00496,         NaN
     0.00000,     0.32403,     0.00000,************, 33400.44101,226054.58785,************,************,   -10.39073,         NaN
     0.05000,     0.32403,     0.00000,-28489.88665, -4704.27962, 28875.66255,************,************,   -11.92669,         NaN
     0.10000,     0.32403,     0.00000,435051.84227,-69277.43642,440533.16408,************,************,    -6.99407,         NaN
     0.15000,     0.32403,     0.00000,************, 85313.35881,504495.23430,************,************,    -4.52875,         NaN
     0.20000,     0.32403,     0.00000,************, 93956.89487,556877.45010,************,************,    -4.25612,         NaN
     0.25000,     0.32403,     0.00000,************, 93956.89487,556877.45010,************,************,    -4.25612,         NaN
     0.30000,     0.32403,     0.00000,************, 93956.89487,556877.45010,************,************,    -4.25612,         NaN
     0.35000,     0.32403,     0.00000,-60724.83957,  9998.31518, 61542.44428,************,************,   -31.51097,         NaN
     0.40000,     0.32403,     0.00000, 50990.16011,-18252.43291, 54158.54259,************,************,    -2.45094,         NaN
     0.45000,     0.32403,     0.00000, -3940.26072,   162.21483,  3943.59839,************,-19345.40832,    44.78412,         NaN
     0.50000,     0.32403,     0.00000,   555.50193,     0.00000,   555.50193,119977.48000,   298.60000,     1.40000,     1.60375
     0.50000,    -0.29266,     0.00000,   520.78306,     0.00000,   520.78306,117696.90625,   298.25000,     1.37500,     1.50439
     0.45000,    -0.29266,     0.00000,  1288.63395,   -30.77606,  1289.00141,************, -2267.07985,  -127.22775,         NaN
     0.40000,    -0.29266,     0.00000, -2497.34255,   678.26350,  2587.81012,************, -5241.04105,   -21.70640,         NaN
     0.35000,    -0.29266,     0.00000,  -209.67725,   177.62434,   274.79985,************,  -746.34302,   113.56432,         NaN
     0.30000,    -0.29266,     0.00000, 23134.25497, -3275.80771, 23365.03090,************,************,    -5.59992,         NaN
     0.25000,    -0.29266,     0.00000, 23134.25497, -3275.80771, 23365.03090,************,************,    -5.59992,         NaN
     0.20000,    -0.29266,     0.00000, 23134.25497, -3275.80771, 23365.03090,************,************,    -5.59992,         NaN
     0.15000,    -0.29266,     0.00000, 35452.98197, -5389.08924, 35860.23164,************,************,    -3.76229,         NaN
     0.10000,    -0.29266,     0.00000, -9308.90357,  1773.83382,  9476.40080,************,-59036.61039,     7.68054,         NaN
     0.05000,    -0.29266,     0.00000,  2182.32610,  -292.23622,  2201.80590,************, -1544.83801,    24.34092,         NaN
    -0.00000,    -0.29266,     0.00000, 10817.94376, -4814.73955, 11841.01449,************,-93185.88257,     4.10933,         NaN
    -0.03059,    -0.29106,     0.00000,  4864.64101,  2341.01225,  5398.61747,************,-49626.48375,   -55.61244,         NaN
    -0.06085,    -0.28627,     0.00000, 43265.57757,    49.84054, 43265.60628,************,************,   -41.69689,         NaN
    -0.09044,    -0.27834,     0.00000,984154.74245,************,************,************,************,    -6.31573,         NaN
    -0.11904,    -0.26736,     0.00000,915574.35354,************,953109.65592,************,************,    -2.43313,         NaN
    -0.14633,    -0.25345,     0.00000,************,************,************,************,************,    -2.72040,         NaN
    -0.17202,    -0.23677,     0.00000,************,************,************,************,************,    -0.96172,         NaN
    -0.19583,    -0.21749,     0.00000,************,************,************,************,************,     6.99989,         NaN
    -0.21749,    -0.19583,     0.00000,771047.62209,-97423.63442,777178.10062,************,************,    29.49291,         NaN
    -0.23677,    -0.17202,     0.00000,346336.21429,-56314.62780,350884.75406,************,************,    73.32906,         NaN
    -0.25345,    -0.14633,     0.00000,************,326994.03923,************,************,************,   129.97613,         NaN
    -0.26736,    -0.11904,     0.00000,-34019.61884,  4696.37454, 34342.25386,************,************,   169.52359,         NaN
    -0.27834,    -0.09044,     0.00000,-21726.11249,  2154.37122, 21832.66542,************,************,   162.38892,         NaN
    -0.28627,    -0.06085,     0.00000,-23565.26883,  2992.21839, 23754.47886,************,************,   108.90527,         NaN
    -0.29106,    -0.03059,     0.00000,-34637.69079,  5820.79090, 35123.37156,************,************,    37.24138,         NaN
    -0.29266,     0.00000,     0.00000,  8833.98009, -2431.21870,  9162.42482,************,-57948.83339,   -23.52180,         NaN
    -0.29106,     0.03059,     0.00000, -6883.99915,  1197.13705,  6987.31575,************,-36121.75120,   -60.25869,         NaN
    -0.28627,     0.06085,     0.00000, -9747.17460,  2131.58658,  9977.52845,************,-74138.10107,   -73.79725,         NaN
    -0.27834,     0.09044,     0.00000,-15405.61467,  3581.69960, 15816.49567,************,************,   -70.69763,         NaN
    -0.26736,     0.11904,     0.00000,************, 21126.92950,105015.46018,************,************,   -57.77909,         NaN
    -0.25345,     0.14633,     0.00000,556010.23742,************,626723.11555,************,************,   -40.25149,         NaN
    -0.23677,     0.17202,     0.00000,316061.16424,-63050.55218,322288.73960,************,************,   -21.68721,         NaN
    -0.21749,     0.19583,     0.00000,************, 53077.83539,254774.19962,************,************,    -4.50847,         NaN
    -0.19583,     0.21749,     0.00000, 35610.65706, -7553.80726, 36403.00675,************,************,     9.57823,         NaN
    -0.17202,     0.23677,     0.00000,  7458.59784, -1337.54573,  7577.57945,************,-43571.48534,    19.37691,         NaN
    -0.14633,     0.25345,     0.00000,  2724.38700,  -226.64616,  2733.79828,************, -5221.94458,    24.26495,         NaN
    -0.11904,     0.26736,     0.00000,  1293.16864,   134.64037,  1300.15890,************,  -326.46511,    24.50976,         NaN
    -0.09044,     0.27834,     0.00000,   826.27645,   192.11942,   848.31754,************,   511.17793,    21.65610,     1.87183
    -0.06085,     0.28627,     0.00000,   432.74035,   215.43662,   483.40164,************,  1008.34372,    23.43068,     0.75945
    -0.03059,     0.29106,     0.00000, -1048.01305,  -706.83098,  1264.09707,************, -1312.81590,    12.45399,         NaN
     0.00000,     0.29266,     0.00000, 20555.61298, -4702.52561, 21086.65389,************,************,   -25.28348,         NaN
     0.05000,     0.29266,     0.00000,************, 26530.86993,143797.72541,************,************,   -30.03284,         NaN
     0.10000,     0.29266,     0.00000, 17180.74358, -2504.02296, 17362.26025,************,************,   -16.64618,         NaN
     0.15000,     0.29266,     0.00000,109027.00482,-19813.73422,110812.77834,************,************,    -9.42977,         NaN
     0.20000,     0.29266,     0.00000,127883.06311,-23766.59082,130072.78220,************,************,    -8.35460,         NaN
     0.25000,     0.29266,     0.00000,127883.06311,-23766.59082,130072.78220,************,************,    -8.35460,         NaN
     0.30000,     0.29266,     0.00000,127883.06311,-23766.59082,130072.78220,************,************,    -8.35460,         NaN
     0.35000,     0.29266,     0.00000, 43006.26964, -8281.25948, 43796.32961,************,************,   -40.39528,         NaN
     0.40000,     0.29266,     0.00000,145601.25426,-21404.63339,147166.17673,************,************,     4.46371,         NaN
     0.45000,     0.29266,     0.00000,  1437.65109,  -509.40228,  1525.23157,************, -4557.64033,    65.22486,         NaN
     0.50000,     0.29266,     0.00000,   520.78306,     0.00000,   520.78306,117696.90625,   298.25000,     1.37500,     1.50439
     0.50000,    -0.26515,     0.00000,   486.06419,     0.00000,   486.06419,115421.35500,   297.90000,     1.35000,     1.40493
     0.45000,    -0.26515,     0.00000,  1886.06972,  -147.82685,  1891.85406,************, -3864.93429,  -148.53052,         NaN
     0.40000,    -0.26515,     0.00000, -7045.81002,  1581.74174,  7221.17344,************,-38991.79953,   -36.66058,         NaN
     0.35000,    -0.26515,     0.00000, -5484.39549,   979.99490,  5571.26412,************,-18526.53963,   104.14448,         NaN
     0.30000,    -0.26515,     0.00000, 44705.02273, -7115.80799, 45267.80070,************,************,   -16.95198,         NaN
     0.25000,    -0.26515,     0.00000, 44705.02273, -7115.80799, 45267.80070,************,************,   -16.95198,         NaN
     0.20000,    -0.26515,     0.00000, 44705.02273, -7115.80799, 45267.80070,************,************,   -16.95198,         NaN
     0.15000,    -0.26515,     0.00000, 51093.05697, -8347.98700, 51770.54527,************,************,   -15.29206,         NaN
     0.10000,    -0.26515,     0.00000,212809.10012,-36965.28672,215995.70717,************,************,    -3.09528,         NaN
     0.05000,    -0.26515,     0.00000, -7207.13113,  1401.44731,  7342.12460,************,-36727.67566,    21.04430,         NaN
    -0.00000,    -0.26515,     0.00000,  5776.10372, -2119.81830,  6152.80455,************,-24771.68295,    10.37973,         NaN
    -0.02772,    -0.26369,     0.00000,-10125.29093, -2276.61008, 10378.07641,************,************,   -72.88892,         NaN
    -0.05513,    -0.25935,     0.00000,-23670.67132, -8107.87556, 25020.75792,************,************,   -71.94538,         NaN
    -0.08193,    -0.25217,     0.00000,257133.85255,-36773.21669,259750.04830,************,************,   -21.77968,         NaN
    -0.10784,    -0.24222,     0.00000,************,************,************,************,************,   -11.63405,         NaN
    -0.13257,    -0.22962,     0.00000,************,************,************,************,************,    -4.30909,         NaN
    -0.15585,    -0.21451,     0.00000,************,************,************,************,************,     8.36479,         NaN
    -0.17742,    -0.19704,     0.00000,631038.78960,************,640240.95975,************,************,    31.34027,         NaN
    -0.19704,    -0.17742,     0.00000,379095.74546,-75514.48165,386543.68597,************,************,    72.68286,         NaN
    -0.21451,    -0.15585,     0.00000,************, 42197.34084,191013.18669,************,************,   135.00379,         NaN
    -0.22962,    -0.13257,     0.00000,-29430.60816,  6010.85465, 30038.16024,************,************,   199.28724,         NaN
    -0.24222,    -0.10784,     0.00000,-22069.99423,  3114.43009, 22288.65901,************,************,   224.65842,         NaN
    -0.25217,    -0.08193,     0.00000,-26042.33556,  3528.67089, 26280.31125,************,************,   183.00121,         NaN
    -0.25935,    -0.05513,     0.00000,-35124.35185,  5474.79042, 35548.46583,************,************,    90.79817,         NaN
    -0.26369,    -0.02772,     0.00000,163065.62214,-32258.44998,166225.76430,************,************,    -7.03705,         NaN
    -0.26515,     0.00000,     0.00000, -3573.39760,   282.85504,  3584.57492,************,-10409.85508,   -76.06613,         NaN
    -0.26369,     0.02772,     0.00000, -8558.10287,  1652.71185,  8716.22517,************,-56246.98395,  -107.67553,         NaN
    -0.25935,     0.05513,     0.00000,-10929.02678,  2475.13392, 11205.79825,************,-95728.36288,  -109.78290,         NaN
    -0.25217,     0.08193,     0.00000,-19603.56063,  4576.76708, 20130.73238,************,************,   -94.22372,         NaN
    -0.24222,     0.10784,     0.00000,************,************,************,************,************,   -70.56187,         NaN
    -0.22962,     0.13257,     0.00000,124806.10577,-41812.12722,131623.77452,************,************,   -44.94699,         NaN
    -0.21451,     0.15585,     0.00000,************,************,************,************,************,   -20.89376,         NaN
    -0.19704,     0.17742,     0.00000,************,710080.79576,************,************,************,    -0.33784,         NaN
    -0.17742,     0.19704,     0.00000, 24024.93208, -4996.13274, 24538.92222,************,************,    15.55832,         NaN
    -0.15585,     0.21451,     0.00000,  6120.90430, -1013.42039,  6204.23165,************,-29124.66326,    25.96874,         NaN
    -0.13257,     0.22962,     0.00000,  2356.81697,  -115.97459,  2359.66870,************, -3560.61447,    30.38948,         NaN
    -0.10784,     0.24222,     0.00000,  1168.18251,   199.43942,  1185.08501,************,   -16.96304,    29.12350,         NaN
    -0.08193,     0.25217,     0.00000,   849.07927,   205.47950,   873.58883,************,   439.86125,    25.02527,     2.07799
    -0.05513,     0.25935,     0.00000,   870.62151,  -170.14944,   887.09224,************,   -94.89080,    40.07520,         NaN
    -0.02772,     0.26369,     0.00000, -1250.18040,   700.72874,  1433.16845,************,   730.39772,    29.61556,     2.64553
     0.00000,     0.26515,     0.00000, -5022.95638,   390.38633,  5038.10404,************,-34533.76498,   -47.23970,         NaN
     0.05000,     0.26515,     0.00000, -9975.45581,  1610.24077, 10104.58282,************,************,   -58.45692,         NaN
     0.10000,     0.26515,     0.00000, 37877.32985, -6581.06837, 38444.79910,************,************,   -31.00711,         NaN
     0.15000,     0.26515,     0.00000,147264.16294,-26801.24842,149683.13399,************,************,   -16.13198,         NaN
     0.20000,     0.26515,     0.00000,181853.25009,-33610.71322,184933.18959,************,************,   -13.83569,         NaN
     0.25000,     0.26515,     0.00000,181853.25009,-33610.71322,184933.18959,************,************,   -13.83569,         NaN
     0.30000,     0.26515,     0.00000,181853.25009,-33610.71322,184933.18959,************,************,   -13.83569,         NaN
     0.35000,     0.26515,     0.00000, 70239.62403,-13732.36029, 71569.42436,************,************,   -56.51035,         NaN
     0.40000,     0.26515,     0.00000,390684.93537,-64549.60510,395981.52765,************,************,    16.97628,         NaN
     0.45000,     0.26515,     0.00000,  5739.06546, -1517.36699,  5936.26776,************,-41518.72472,    98.31979,         NaN
     0.50000,     0.26515,     0.00000,   486.06419,     0.00000,   486.06419,115421.35500,   297.90000,     1.35000,     1.40493
     0.50000,    -0.24101,     0.00000,   451.34532,     0.00000,   451.34532,113150.82625,   297.55000,     1.32500,     1.30534
     0.45000,    -0.24101,     0.00000,  2713.35760,  -319.22969,  2732.07194,************, -7038.62849,  -194.15868,         NaN
     0.40000,    -0.24101,     0.00000,-14252.89355,  2973.80628, 14559.82481,************,************,   -83.40862,         NaN
     0.35000,    -0.24101,     0.00000,-44516.71397,  7244.91364, 45102.40122,************,************,    72.84962,         NaN
     0.30000,    -0.24101,     0.00000, 75774.02846,-12628.13735, 76819.09425,************,************,   -49.61496,         NaN
     0.25000,    -0.24101,     0.00000, 75774.02846,-12628.13735, 76819.09425,************,************,   -49.61496,         NaN
     0.20000,    -0.24101,     0.00000, 75774.02846,-12628.13735, 76819.09425,************,************,   -49.61496,         NaN
     0.15000,    -0.24101,     0.00000, 79281.50926,-13355.66106, 80398.57830,************,************,   -48.25917,         NaN
     0.10000,    -0.24101,     0.00000,105524.43315,-18362.46411,107110.15862,************,************,   -34.71393,         NaN
     0.05000,    -0.24101,     0.00000,************, 83817.02314,469137.69787,************,************,     3.75604,         NaN
    -0.00000,    -0.24101,     0.00000, -8689.57984,  1393.12134,  8800.54457,************,-56071.10630,    21.39001,         NaN
    -0.02519,    -0.23969,     0.00000, -6332.61884,  -520.60269,  6353.98210,************,-49022.21932,   -89.31516,         NaN
    -0.05011,    -0.23574,     0.00000,-16455.95436, -1110.84090, 16493.40478,************,************,  -124.03917,         NaN
    -0.07448,    -0.22921,     0.00000,-76709.46549,   841.52756, 76714.08127,************,************,   -54.58808,         NaN
    -0.09803,    -0.22017,     0.00000,************,************,************,************,************,   -28.78060,         NaN
    -0.12051,    -0.20872,     0.00000,************,************,************,************,************,    -0.59446,         NaN
    -0.14166,    -0.19498,     0.00000,************,************,************,************,************,    38.36744,         NaN
    -0.16127,    -0.17911,     0.00000,************, 62853.17544,314686.68276,************,************,    89.72233,         NaN
    -0.17911,    -0.16127,     0.00000,-32371.66381,  8898.44625, 33572.41373,************,************,   153.88569,         NaN
    -0.19498,    -0.14166,     0.00000,-16883.06110,  4492.37176, 17470.52249,************,-90817.47586,   220.86093,         NaN
    -0.20872,    -0.12051,     0.00000,-22284.68373,  4388.48755, 22712.68263,************,************,   260.31050,         NaN
    -0.22017,    -0.09803,     0.00000,-30990.70752,  5319.43247, 31443.92333,************,************,   234.72441,         NaN
    -0.22921,    -0.07448,     0.00000,-44044.01780,  7507.15682, 44679.22233,************,************,   137.46012,         NaN
    -0.23574,    -0.05011,     0.00000,************, 70018.10240,378904.39279,************,************,     8.06406,         NaN
    -0.23969,    -0.02519,     0.00000,  2522.97660, -1026.42220,  2723.77559,************, -5702.58034,  -100.21836,         NaN
    -0.24101,     0.00000,     0.00000, -7570.10386,  1241.07623,  7671.16306,************,-43153.66527,  -158.93394,         NaN
    -0.23969,     0.02519,     0.00000, -9873.81225,  2035.13173, 10081.36545,************,-76277.06543,  -170.20047,         NaN
    -0.23574,     0.05011,     0.00000,-12890.83496,  2991.81531, 13233.46458,************,************,  -150.46457,         NaN
    -0.22921,     0.07448,     0.00000,-31205.23690,  7137.59547, 32011.12430,************,************,  -116.22349,         NaN
    -0.22017,     0.09803,     0.00000, 86326.13896, -9233.74775, 86818.57154,************,************,   -78.76369,         NaN
    -0.20872,     0.12051,     0.00000,************,289031.12395,521311.26945,************,************,   -44.23914,     1.11928
    -0.19498,     0.14166,     0.00000,************, 96252.40047,473993.70529,************,************,   -15.29119,         NaN
    -0.17911,     0.16127,     0.00000,144101.49250,-30896.13182,147376.42654,************,************,     7.35733,         NaN
    -0.16127,     0.17911,     0.00000, 16327.55355, -3299.94385, 16657.68994,************,************,    23.69123,         NaN
    -0.14166,     0.19498,     0.00000,  4967.37876,  -737.30270,  5021.79918,************,-18842.28448,    33.62650,         NaN
    -0.12051,     0.20872,     0.00000,  2037.99467,   -17.94320,  2038.07365,************, -2301.03258,    36.77614,         NaN
    -0.09803,     0.22017,     0.00000,  1068.61243,   270.55118,  1102.32956,************,   198.52455,    33.02976,     3.90301
    -0.07448,     0.22921,     0.00000,   882.44585,   247.26262,   916.43302,************,   284.26217,    25.93808,     2.71167
    -0.05011,     0.23574,     0.00000,  1121.81453,  -338.06295,  1171.64602,************,  -843.78397,    64.04400,         NaN
    -0.02519,     0.23969,     0.00000,  -567.76040,    11.11374,   567.86916,************,  -209.18961,    63.56546,         NaN
     0.00000,     0.24101,     0.00000, -2909.90806,    -0.83609,  2909.90818,************,-19488.66318,   -73.44011,         NaN
     0.05000,     0.24101,     0.00000,-10323.95001,  1558.17853, 10440.87468,************,************,   -96.80550,         NaN
     0.10000,     0.24101,     0.00000, 45280.78658, -8053.83164, 45991.45396,************,************,   -48.67443,         NaN
     0.15000,     0.24101,     0.00000,210831.07169,-38408.58599,214301.09722,************,************,   -22.44201,         NaN
     0.20000,     0.24101,     0.00000,274834.51280,-50723.02546,279476.00029,************,************,   -18.38800,         NaN
     0.25000,     0.24101,     0.00000,274834.51280,-50723.02546,279476.00029,************,************,   -18.38800,         NaN
     0.30000,     0.24101,     0.00000,274834.51280,-50723.02546,279476.00029,************,************,   -18.38800,         NaN
     0.35000,     0.24101,     0.00000,124990.28362,-26010.24468,127667.94362,************,************,   -78.46050,         NaN
     0.40000,     0.24101,     0.00000,************,192900.67909,************,************,************,    35.90567,         NaN
     0.45000,     0.24101,     0.00000, 22470.57107, -5790.92783, 23204.77126,************,************,   143.07313,         NaN
     0.50000,     0.24101,     0.00000,   451.34532,     0.00000,   451.34532,113150.82625,   297.55000,     1.32500,     1.30534
     0.50000,    -0.21984,     0.00000,   416.62645,     0.00000,   416.62645,110885.32000,   297.20000,     1.30000,     1.20564
     0.45000,    -0.21984,     0.00000,  3766.59969,  -581.57526,  3811.23379,************,-13071.08481,  -298.19363,         NaN
     0.40000,    -0.21984,     0.00000,-27252.85788,  5286.82501, 27760.92184,************,************,  -229.29345,         NaN
     0.35000,    -0.21984,     0.00000,649929.66353,************,658765.91924,************,************,   -26.18631,         NaN
     0.30000,    -0.21984,     0.00000,128438.97385,-21996.47448,130308.92100,************,************,  -147.17218,         NaN
     0.25000,    -0.21984,     0.00000,128438.97385,-21996.47448,130308.92100,************,************,  -147.17218,         NaN
     0.20000,    -0.21984,     0.00000,128438.97385,-21996.47448,130308.92100,************,************,  -147.17218,         NaN
     0.15000,    -0.21984,     0.00000,129973.72924,-22351.06316,131881.53896,************,************,  -146.56250,         NaN
     0.10000,    -0.21984,     0.00000,147120.83880,-25781.88468,149362.80255,************,************,  -129.92833,         NaN
     0.05000,    -0.21984,     0.00000,214684.96939,-38702.04490,218145.55774,************,************,   -55.70459,         NaN
    -0.00000,    -0.21984,     0.00000,-50189.01904,  9790.22170, 51134.97896,************,************,    47.13625,         NaN
    -0.02298,    -0.21863,     0.00000, -6034.82453,  -676.49025,  6072.62267,************,-60904.84501,   -86.64223,         NaN
    -0.04571,    -0.21503,     0.00000, -6654.64812, -1017.65644,  6732.01056,************,************,  -212.38300,         NaN
    -0.06793,    -0.20908,     0.00000,************, 56910.50145,555401.85151,************,************,  -117.99406,         NaN
    -0.08942,    -0.20083,     0.00000,************,469821.70121,************,************,************,   -53.17127,         NaN
    -0.10992,    -0.19039,     0.00000,************,324052.00341,************,************,************,    25.02475,         NaN
    -0.12922,    -0.17785,     0.00000, 29677.20481, -2701.49893, 29799.90909,************,************,   117.77153,         NaN
    -0.14710,    -0.16337,     0.00000, 14168.92822, -1491.19080, 14247.18137,************,************,   212.74869,         NaN
    -0.16337,    -0.14710,     0.00000, -2123.29007,  1119.48982,  2400.33710,************, 17619.45211,   290.36847,     0.90213
    -0.17785,    -0.12922,     0.00000,-17542.39119,  3737.71720, 17936.16510,************,************,   321.97254,         NaN
    -0.19039,    -0.10992,     0.00000,-33773.57585,  6597.56957, 34411.95069,************,************,   278.56557,         NaN
    -0.20083,    -0.08942,     0.00000,-59354.07575, 11438.10114, 60446.14517,************,************,   156.11488,         NaN
    -0.20908,    -0.06793,     0.00000,693992.82923,************,707859.45922,************,************,    -8.02014,         NaN
    -0.21503,    -0.04571,     0.00000,  7924.39148, -2120.50523,  8203.20198,************,-49986.42819,  -155.43284,         NaN
    -0.21863,    -0.02298,     0.00000, -6186.67023,   870.03180,  6247.54703,************,-28033.39101,  -244.21487,         NaN
    -0.21984,     0.00000,     0.00000, -9398.36289,  1760.97751,  9561.91753,************,-66801.19590,  -266.69354,         NaN
    -0.21863,     0.02298,     0.00000,-11167.86084,  2408.49386, 11424.62071,************,************,  -240.06416,         NaN
    -0.21503,     0.04571,     0.00000,-17301.06695,  4017.98727, 17761.50724,************,************,  -188.15352,         NaN
    -0.20908,     0.06793,     0.00000,-88580.52704, 18921.57154, 90578.89180,************,************,  -130.00456,         NaN
    -0.20083,     0.08942,     0.00000,202325.29057,-60255.29344,211107.13771,************,************,   -77.01650,         NaN
    -0.19039,     0.10992,     0.00000,370272.84208,-62040.91886,375434.48589,************,************,   -34.22122,         NaN
    -0.17785,     0.12922,     0.00000,************,317857.58715,************,************,************,    -2.46127,         NaN
    -0.16337,     0.14710,     0.00000, 48401.55003,-10352.47241, 49496.30016,************,************,    19.63071,         NaN
    -0.14710,     0.16337,     0.00000, 11083.29552, -2144.38343, 11288.83608,************,-94923.50510,    33.99415,         NaN
    -0.12922,     0.17785,     0.00000,  4002.26683,  -508.04557,  4034.38348,************,-11809.70309,    41.84510,         NaN
    -0.10992,     0.19039,     0.00000,  1770.40328,    67.67746,  1771.69637,************, -1376.90443,    42.90920,         NaN
    -0.08942,     0.20083,     0.00000,   987.45640,   358.41624,  1050.49148,************,   351.30094,    35.73116,     2.79607
    -0.06793,     0.20908,     0.00000,   883.79189,   448.98722,   991.30098,621225.56791,    97.66837,    22.16223,     5.00407
    -0.04571,     0.21503,     0.00000,  1271.34775,  -389.49342,  1329.67297,************, -1288.49502,    91.76060,         NaN
    -0.02298,     0.21863,     0.00000,   287.54651,  -256.23550,   385.14884,************,  -764.27522,   122.54742,         NaN
     0.00000,     0.21984,     0.00000,  -754.66114,  -461.32770,   884.49798,************,-13380.21839,   -91.96158,         NaN
     0.05000,     0.21984,     0.00000,-16088.51915,  2543.53820, 16288.34046,************,************,  -135.89965,         NaN
     0.10000,     0.21984,     0.00000, 51829.56753, -9330.00001, 52662.63353,************,************,   -62.10944,         NaN
     0.15000,     0.21984,     0.00000,480227.16748,-87403.13831,488116.21666,************,************,   -20.76954,         NaN
     0.20000,     0.21984,     0.00000,743410.55847,************,755889.85577,************,************,   -14.36513,         NaN
     0.25000,     0.21984,     0.00000,743410.55847,************,755889.85577,************,************,   -14.36513,         NaN
     0.30000,     0.21984,     0.00000,743410.55847,************,755889.85577,************,************,   -14.36513,         NaN
     0.35000,     0.21984,     0.00000, -3541.81683, 10752.70101, 11321.00020,************,************,   -98.18330,         NaN
     0.40000,     0.21984,     0.00000,************, 81914.44560,495342.82740,************,************,    61.18769,         NaN
     0.45000,     0.21984,     0.00000,-72075.81902, 18445.44611, 74398.64361,************,************,   190.04954,         NaN
     0.50000,     0.21984,     0.00000,   416.62645,     0.00000,   416.62645,110885.32000,   297.20000,     1.30000,     1.20564
     0.50000,    -0.20127,     0.00000,   381.90758,     0.00000,   381.90758,108624.83625,   296.85000,     1.27500,     1.10582
     0.45000,    -0.20127,     0.00000,  5504.36439, -1084.06780,  5610.10074,************,-29144.91810,  -548.11420,         NaN
     0.40000,    -0.20127,     0.00000,-61539.18659, 11257.11051, 62560.32307,************,************,  -683.57356,         NaN
     0.35000,    -0.20127,     0.00000,272539.59277,-46214.08869,276430.04833,************,************,  -338.37630,         NaN
     0.30000,    -0.20127,     0.00000,223810.47173,-39005.62831,227183.99216,************,************,  -448.05138,         NaN
     0.25000,    -0.20127,     0.00000,223810.47173,-39005.62831,227183.99216,************,************,  -448.05138,         NaN
     0.20000,    -0.20127,     0.00000,223810.47173,-39005.62831,227183.99216,************,************,  -448.05138,         NaN
     0.15000,    -0.20127,     0.00000,223692.09097,-39039.96799,227073.27158,************,************,  -449.48818,         NaN
     0.10000,    -0.20127,     0.00000,241383.28295,-42564.94783,245107.45413,************,************,  -424.49185,         NaN
     0.05000,    -0.20127,     0.00000,303840.16107,-54590.18692,308705.25099,************,************,  -246.06961,         NaN
    -0.00000,    -0.20127,     0.00000,************, 26218.36875,138443.57588,************,************,   121.21769,         NaN
    -0.02104,    -0.20016,     0.00000,************,150335.50255,412176.14645,************,************,     2.56470,         NaN
    -0.04185,    -0.19687,     0.00000, -3959.17502,  -780.44240,  4035.36333,************,************,  -350.99601,         NaN
    -0.06219,    -0.19142,     0.00000,399108.82580,-69011.93698,405031.48307,************,************,  -224.48797,         NaN
    -0.08186,    -0.18387,     0.00000,************,************,************,************,************,   -67.81005,         NaN
    -0.10063,    -0.17430,     0.00000,286043.09064,-44608.50245,289500.54956,************,************,   114.58806,         NaN
    -0.11830,    -0.16283,     0.00000, 42623.84799, -7569.35484, 43290.73285,************,************,   298.00942,         NaN
    -0.13467,    -0.14957,     0.00000,  9407.45664, -1752.44239,  9569.28914,************,************,   439.65998,         NaN
    -0.14957,    -0.13467,     0.00000, -8506.20422,  1530.21447,  8642.74647,************,-64567.62029,   492.36978,         NaN
    -0.16283,    -0.11830,     0.00000,-24787.75786,  4674.42958, 25224.65523,************,************,   421.21133,         NaN
    -0.17430,    -0.10063,     0.00000,-51250.76975, 10073.40192, 52231.35865,************,************,   231.15451,         NaN
    -0.18387,    -0.08186,     0.00000,450945.95233,-94566.70398,460754.93858,************,************,   -17.98703,         NaN
    -0.19142,    -0.06219,     0.00000,  9963.50371, -2609.51380, 10299.56156,************,-80048.95911,  -240.59444,         NaN
    -0.19687,    -0.04185,     0.00000, -4903.21916,   613.04303,  4941.39452,************,-17050.33118,  -377.13904,         NaN
    -0.20016,    -0.02104,     0.00000, -8731.78339,  1569.71307,  8871.75519,************,-55625.01504,  -416.30534,         NaN
    -0.20127,     0.00000,     0.00000,-10221.91828,  2065.37825, 10428.48985,************,-80358.01765,  -380.44307,         NaN
    -0.20016,     0.02104,     0.00000,-13335.17385,  2930.27071, 13653.32736,************,************,  -302.54612,         NaN
    -0.19687,     0.04185,     0.00000,-31949.49344,  7099.25467, 32728.72665,************,************,  -211.53920,         NaN
    -0.19142,     0.06219,     0.00000,124739.55674,-10008.66135,125140.44237,************,************,  -126.91728,         NaN
    -0.18387,     0.08186,     0.00000,275561.98322,-73474.95987,285189.36923,************,************,   -58.87880,         NaN
    -0.17430,     0.10063,     0.00000,************,475542.48650,************,************,************,   -10.44648,         NaN
    -0.16283,     0.11830,     0.00000,117331.35097,-25497.82853,120069.91788,************,************,    20.16590,         NaN
    -0.14957,     0.13467,     0.00000, 21387.25761, -4510.64123, 21857.73713,************,************,    37.36294,         NaN
    -0.13467,     0.14957,     0.00000,  7425.78914, -1335.90450,  7544.99736,************,-42709.00290,    46.07978,         NaN
    -0.11830,     0.16283,     0.00000,  3212.00016,  -320.08193,  3227.90915,************, -7129.78589,    49.72205,         NaN
    -0.10063,     0.17430,     0.00000,  1554.15750,   140.25445,  1560.47328,************,  -716.18732,    48.31402,         NaN
