 X,Y,Z,U,V,P
     1.35000,    -0.19231,     0.00000,    -0.06947,     0.01232,    -0.16463
     1.35000,    -0.15385,     0.00000,    -0.03189,     0.01169,    -0.16468
     1.35000,    -0.11538,     0.00000,     0.02320,     0.00978,    -0.16470
     1.35000,    -0.07692,     0.00000,     0.10193,     0.00641,    -0.16471
     1.35000,    -0.03846,     0.00000,     0.21281,     0.00156,    -0.16468
     1.35000,     0.00000,     0.00000,     0.36457,    -0.00454,    -0.16462
     1.35000,     0.03846,     0.00000,     0.56000,    -0.01113,    -0.16452
     1.35000,     0.07692,     0.00000,     0.78742,    -0.01707,    -0.16439
     1.35000,     0.11538,     0.00000,     1.01748,    -0.02135,    -0.16421
     1.35000,     0.15385,     0.00000,     1.21504,    -0.02375,    -0.16396
     1.35000,     0.19231,     0.00000,     1.35636,    -0.02461,    -0.16366
     1.35000,     0.23077,     0.00000,     1.43210,    -0.02416,    -0.16334
     1.35000,     0.26923,     0.00000,     1.43986,    -0.02256,    -0.16301
     1.35000,     0.30769,     0.00000,     1.37911,    -0.01992,    -0.16273
     1.35000,     0.34615,     0.00000,     1.25001,    -0.01634,    -0.16251
     1.35000,     0.38462,     0.00000,     1.05390,    -0.01199,    -0.16237
     1.35000,     0.42308,     0.00000,     0.79609,    -0.00722,    -0.16232
     1.35000,     0.46154,     0.00000,     0.49130,    -0.00280,    -0.16233
     1.35000,     0.50000,     0.00000,     0.00000,     0.00000,    -0.16235
     1.38750,    -0.50000,     0.00000,     0.00000,     0.00000,    -0.16438
     1.38750,    -0.46154,     0.00000,    -0.04412,     0.00086,    -0.16437
     1.38750,    -0.42308,     0.00000,    -0.06936,     0.00240,    -0.16436
     1.38750,    -0.38462,     0.00000,    -0.08970,     0.00438,    -0.16436
     1.38750,    -0.34615,     0.00000,    -0.10371,     0.00656,    -0.16437
     1.38750,    -0.30769,     0.00000,    -0.10997,     0.00869,    -0.16440
     1.38750,    -0.26923,     0.00000,    -0.10718,     0.01049,    -0.16445
     1.38750,    -0.23077,     0.00000,    -0.09412,     0.01170,    -0.16450
     1.38750,    -0.19231,     0.00000,    -0.06934,     0.01208,    -0.16455
     1.38750,    -0.15385,     0.00000,    -0.03062,     0.01139,    -0.16459
     1.38750,    -0.11538,     0.00000,     0.02579,     0.00944,    -0.16462
     1.38750,    -0.07692,     0.00000,     0.10594,     0.00605,    -0.16462
     1.38750,    -0.03846,     0.00000,     0.21814,     0.00119,    -0.16459
     1.38750,     0.00000,     0.00000,     0.37073,    -0.00487,    -0.16453
     1.38750,     0.03846,     0.00000,     0.56609,    -0.01141,    -0.16443
     1.38750,     0.07692,     0.00000,     0.79239,    -0.01731,    -0.16430
     1.38750,     0.11538,     0.00000,     1.02074,    -0.02157,    -0.16410
     1.38750,     0.15385,     0.00000,     1.21663,    -0.02398,    -0.16384
     1.38750,     0.19231,     0.00000,     1.35655,    -0.02483,    -0.16352
     1.38750,     0.23077,     0.00000,     1.43110,    -0.02437,    -0.16316
     1.38750,     0.26923,     0.00000,     1.43777,    -0.02274,    -0.16282
     1.38750,     0.30769,     0.00000,     1.37606,    -0.02005,    -0.16251
     1.38750,     0.34615,     0.00000,     1.24613,    -0.01643,    -0.16227
     1.38750,     0.38462,     0.00000,     1.04944,    -0.01203,    -0.16212
     1.38750,     0.42308,     0.00000,     0.79160,    -0.00722,    -0.16206
     1.38750,     0.46154,     0.00000,     0.48778,    -0.00279,    -0.16207
     1.38750,     0.50000,     0.00000,     0.00000,     0.00000,    -0.16209
     1.42500,    -0.50000,     0.00000,     0.00000,     0.00000,    -0.16430
     1.42500,    -0.46154,     0.00000,    -0.04529,     0.00086,    -0.16429
     1.42500,    -0.42308,     0.00000,    -0.07106,     0.00238,    -0.16427
     1.42500,    -0.38462,     0.00000,    -0.09172,     0.00434,    -0.16427
     1.42500,    -0.34615,     0.00000,    -0.10579,     0.00650,    -0.16428
     1.42500,    -0.30769,     0.00000,    -0.11186,     0.00859,    -0.16431
     1.42500,    -0.26923,     0.00000,    -0.10863,     0.01035,    -0.16436
     1.42500,    -0.23077,     0.00000,    -0.09487,     0.01152,    -0.16441
     1.42500,    -0.19231,     0.00000,    -0.06917,     0.01184,    -0.16446
     1.42500,    -0.15385,     0.00000,    -0.02931,     0.01110,    -0.16450
     1.42500,    -0.11538,     0.00000,     0.02842,     0.00910,    -0.16453
     1.42500,    -0.07692,     0.00000,     0.10997,     0.00568,    -0.16453
     1.42500,    -0.03846,     0.00000,     0.22345,     0.00083,    -0.16450
     1.42500,     0.00000,     0.00000,     0.37686,    -0.00521,    -0.16444
     1.42500,     0.03846,     0.00000,     0.57214,    -0.01170,    -0.16434
     1.42500,     0.07692,     0.00000,     0.79733,    -0.01757,    -0.16419
     1.42500,     0.11538,     0.00000,     1.02399,    -0.02182,    -0.16398
     1.42500,     0.15385,     0.00000,     1.21822,    -0.02423,    -0.16370
     1.42500,     0.19231,     0.00000,     1.35673,    -0.02507,    -0.16335
     1.42500,     0.23077,     0.00000,     1.43006,    -0.02459,    -0.16297
     1.42500,     0.26923,     0.00000,     1.43565,    -0.02293,    -0.16260
     1.42500,     0.30769,     0.00000,     1.37296,    -0.02020,    -0.16227
     1.42500,     0.34615,     0.00000,     1.24219,    -0.01653,    -0.16201
     1.42500,     0.38462,     0.00000,     1.04493,    -0.01208,    -0.16184
     1.42500,     0.42308,     0.00000,     0.78708,    -0.00723,    -0.16176
     1.42500,     0.46154,     0.00000,     0.48426,    -0.00279,    -0.16177
     1.42500,     0.50000,     0.00000,     0.00000,     0.00000,    -0.16179
     1.46250,    -0.50000,     0.00000,     0.00000,     0.00000,    -0.16420
     1.46250,    -0.46154,     0.00000,    -0.04644,     0.00085,    -0.16419
     1.46250,    -0.42308,     0.00000,    -0.07275,     0.00236,    -0.16418
     1.46250,    -0.38462,     0.00000,    -0.09371,     0.00431,    -0.16418
     1.46250,    -0.34615,     0.00000,    -0.10785,     0.00644,    -0.16419
     1.46250,    -0.30769,     0.00000,    -0.11372,     0.00850,    -0.16422
     1.46250,    -0.26923,     0.00000,    -0.11003,     0.01022,    -0.16426
     1.46250,    -0.23077,     0.00000,    -0.09557,     0.01133,    -0.16431
     1.46250,    -0.19231,     0.00000,    -0.06894,     0.01161,    -0.16436
     1.46250,    -0.15385,     0.00000,    -0.02795,     0.01082,    -0.16441
     1.46250,    -0.11538,     0.00000,     0.03108,     0.00878,    -0.16443
     1.46250,    -0.07692,     0.00000,     0.11401,     0.00533,    -0.16443
     1.46250,    -0.03846,     0.00000,     0.22876,     0.00047,    -0.16440
     1.46250,     0.00000,     0.00000,     0.38295,    -0.00555,    -0.16434
     1.46250,     0.03846,     0.00000,     0.57814,    -0.01201,    -0.16424
     1.46250,     0.07692,     0.00000,     0.80225,    -0.01784,    -0.16408
     1.46250,     0.11538,     0.00000,     1.02723,    -0.02208,    -0.16386
     1.46250,     0.15385,     0.00000,     1.21980,    -0.02450,    -0.16355
     1.46250,     0.19231,     0.00000,     1.35690,    -0.02533,    -0.16318
     1.46250,     0.23077,     0.00000,     1.42900,    -0.02483,    -0.16277
     1.46250,     0.26923,     0.00000,     1.43349,    -0.02314,    -0.16236
     1.46250,     0.30769,     0.00000,     1.36982,    -0.02037,    -0.16200
     1.46250,     0.34615,     0.00000,     1.23821,    -0.01664,    -0.16171
     1.46250,     0.38462,     0.00000,     1.04038,    -0.01214,    -0.16153
     1.46250,     0.42308,     0.00000,     0.78254,    -0.00725,    -0.16145
     1.46250,     0.46154,     0.00000,     0.48073,    -0.00279,    -0.16145
     1.46250,     0.50000,     0.00000,     0.00000,     0.00000,    -0.16147
     1.50000,    -0.50000,     0.00000,     0.00000,     0.00000,    -0.16410
     1.50000,    -0.46154,     0.00000,    -0.04759,     0.00085,    -0.16409
     1.50000,    -0.42308,     0.00000,    -0.07443,     0.00235,    -0.16408
     1.50000,    -0.38462,     0.00000,    -0.09569,     0.00427,    -0.16408
     1.50000,    -0.34615,     0.00000,    -0.10988,     0.00638,    -0.16409
     1.50000,    -0.30769,     0.00000,    -0.11554,     0.00841,    -0.16412
     1.50000,    -0.26923,     0.00000,    -0.11139,     0.01009,    -0.16416
     1.50000,    -0.23077,     0.00000,    -0.09623,     0.01116,    -0.16421
     1.50000,    -0.19231,     0.00000,    -0.06866,     0.01138,    -0.16426
     1.50000,    -0.15385,     0.00000,    -0.02655,     0.01054,    -0.16430
     1.50000,    -0.11538,     0.00000,     0.03377,     0.00846,    -0.16433
     1.50000,    -0.07692,     0.00000,     0.11807,     0.00498,    -0.16433
     1.50000,    -0.03846,     0.00000,     0.23406,     0.00010,    -0.16430
     1.50000,     0.00000,     0.00000,     0.38901,    -0.00589,    -0.16423
     1.50000,     0.03846,     0.00000,     0.58412,    -0.01232,    -0.16413
     1.50000,     0.07692,     0.00000,     0.80715,    -0.01812,    -0.16396
     1.50000,     0.11538,     0.00000,     1.03048,    -0.02236,    -0.16372
     1.50000,     0.15385,     0.00000,     1.22139,    -0.02479,    -0.16339
     1.50000,     0.19231,     0.00000,     1.35706,    -0.02562,    -0.16299
     1.50000,     0.23077,     0.00000,     1.42792,    -0.02510,    -0.16254
     1.50000,     0.26923,     0.00000,     1.43130,    -0.02337,    -0.16210
     1.50000,     0.30769,     0.00000,     1.36663,    -0.02056,    -0.16170
     1.50000,     0.34615,     0.00000,     1.23417,    -0.01677,    -0.16140
     1.50000,     0.38462,     0.00000,     1.03578,    -0.01222,    -0.16119
     1.50000,     0.42308,     0.00000,     0.77797,    -0.00728,    -0.16110
     1.50000,     0.46154,     0.00000,     0.47719,    -0.00280,    -0.16110
     1.50000,     0.50000,     0.00000,     0.00000,     0.00000,    -0.16111
     1.53750,    -0.50000,     0.00000,     0.00000,     0.00000,    -0.16400
     1.53750,    -0.46154,     0.00000,    -0.04873,     0.00084,    -0.16399
     1.53750,    -0.42308,     0.00000,    -0.07609,     0.00233,    -0.16397
     1.53750,    -0.38462,     0.00000,    -0.09765,     0.00424,    -0.16397
     1.53750,    -0.34615,     0.00000,    -0.11188,     0.00633,    -0.16399
     1.53750,    -0.30769,     0.00000,    -0.11733,     0.00832,    -0.16402
     1.53750,    -0.26923,     0.00000,    -0.11271,     0.00996,    -0.16406
     1.53750,    -0.23077,     0.00000,    -0.09684,     0.01099,    -0.16411
     1.53750,    -0.19231,     0.00000,    -0.06834,     0.01116,    -0.16416
     1.53750,    -0.15385,     0.00000,    -0.02510,     0.01027,    -0.16420
     1.53750,    -0.11538,     0.00000,     0.03650,     0.00814,    -0.16422
     1.53750,    -0.07692,     0.00000,     0.12215,     0.00463,    -0.16422
     1.53750,    -0.03846,     0.00000,     0.23936,    -0.00026,    -0.16419
     1.53750,     0.00000,     0.00000,     0.39506,    -0.00624,    -0.16412
     1.53750,     0.03846,     0.00000,     0.59006,    -0.01264,    -0.16401
     1.53750,     0.07692,     0.00000,     0.81204,    -0.01843,    -0.16383
     1.53750,     0.11538,     0.00000,     1.03373,    -0.02267,    -0.16358
     1.53750,     0.15385,     0.00000,     1.22297,    -0.02510,    -0.16322
     1.53750,     0.19231,     0.00000,     1.35720,    -0.02593,    -0.16278
     1.53750,     0.23077,     0.00000,     1.42681,    -0.02539,    -0.16230
     1.53750,     0.26923,     0.00000,     1.42907,    -0.02363,    -0.16182
     1.53750,     0.30769,     0.00000,     1.36339,    -0.02076,    -0.16139
     1.53750,     0.34615,     0.00000,     1.23008,    -0.01693,    -0.16105
     1.53750,     0.38462,     0.00000,     1.03112,    -0.01231,    -0.16083
     1.53750,     0.42308,     0.00000,     0.77336,    -0.00733,    -0.16072
     1.53750,     0.46154,     0.00000,     0.47363,    -0.00281,    -0.16071
     1.53750,     0.50000,     0.00000,     0.00000,     0.00000,    -0.16073
     1.57500,    -0.50000,     0.00000,     0.00000,     0.00000,    -0.16389
     1.57500,    -0.46154,     0.00000,    -0.04987,     0.00084,    -0.16388
     1.57500,    -0.42308,     0.00000,    -0.07774,     0.00231,    -0.16386
     1.57500,    -0.38462,     0.00000,    -0.09959,     0.00421,    -0.16386
     1.57500,    -0.34615,     0.00000,    -0.11386,     0.00627,    -0.16388
     1.57500,    -0.30769,     0.00000,    -0.11909,     0.00824,    -0.16391
     1.57500,    -0.26923,     0.00000,    -0.11399,     0.00984,    -0.16395
     1.57500,    -0.23077,     0.00000,    -0.09740,     0.01082,    -0.16400
     1.57500,    -0.19231,     0.00000,    -0.06797,     0.01094,    -0.16404
     1.57500,    -0.15385,     0.00000,    -0.02360,     0.01001,    -0.16408
     1.57500,    -0.11538,     0.00000,     0.03927,     0.00783,    -0.16410
     1.57500,    -0.07692,     0.00000,     0.12626,     0.00428,    -0.16410
     1.57500,    -0.03846,     0.00000,     0.24466,    -0.00062,    -0.16407
     1.57500,     0.00000,     0.00000,     0.40109,    -0.00660,    -0.16400
     1.57500,     0.03846,     0.00000,     0.59599,    -0.01298,    -0.16389
     1.57500,     0.07692,     0.00000,     0.81693,    -0.01875,    -0.16370
     1.57500,     0.11538,     0.00000,     1.03699,    -0.02300,    -0.16342
     1.57500,     0.15385,     0.00000,     1.22457,    -0.02544,    -0.16303
     1.57500,     0.19231,     0.00000,     1.35734,    -0.02627,    -0.16256
     1.57500,     0.23077,     0.00000,     1.42568,    -0.02571,    -0.16203
     1.57500,     0.26923,     0.00000,     1.42679,    -0.02391,    -0.16151
     1.57500,     0.30769,     0.00000,     1.36009,    -0.02100,    -0.16104
     1.57500,     0.34615,     0.00000,     1.22593,    -0.01710,    -0.16068
     1.57500,     0.38462,     0.00000,     1.02641,    -0.01242,    -0.16043
     1.57500,     0.42308,     0.00000,     0.76871,    -0.00738,    -0.16031
     1.57500,     0.46154,     0.00000,     0.47005,    -0.00283,    -0.16030
     1.57500,     0.50000,     0.00000,     0.00000,     0.00000,    -0.16032
     1.61250,    -0.50000,     0.00000,     0.00000,     0.00000,    -0.16377
     1.61250,    -0.46154,     0.00000,    -0.05099,     0.00083,    -0.16376
     1.61250,    -0.42308,     0.00000,    -0.07938,     0.00230,    -0.16375
     1.61250,    -0.38462,     0.00000,    -0.10150,     0.00417,    -0.16375
     1.61250,    -0.34615,     0.00000,    -0.11581,     0.00621,    -0.16376
     1.61250,    -0.30769,     0.00000,    -0.12081,     0.00815,    -0.16379
     1.61250,    -0.26923,     0.00000,    -0.11523,     0.00972,    -0.16383
     1.61250,    -0.23077,     0.00000,    -0.09791,     0.01066,    -0.16388
     1.61250,    -0.19231,     0.00000,    -0.06755,     0.01073,    -0.16392
     1.61250,    -0.15385,     0.00000,    -0.02206,     0.00975,    -0.16396
     1.61250,    -0.11538,     0.00000,     0.04208,     0.00752,    -0.16398
     1.61250,    -0.07692,     0.00000,     0.13039,     0.00394,    -0.16398
     1.61250,    -0.03846,     0.00000,     0.24997,    -0.00099,    -0.16395
     1.61250,     0.00000,     0.00000,     0.40711,    -0.00697,    -0.16388
     1.61250,     0.03846,     0.00000,     0.60191,    -0.01334,    -0.16375
     1.61250,     0.07692,     0.00000,     0.82181,    -0.01910,    -0.16355
     1.61250,     0.11538,     0.00000,     1.04025,    -0.02336,    -0.16325
     1.61250,     0.15385,     0.00000,     1.22616,    -0.02581,    -0.16283
     1.61250,     0.19231,     0.00000,     1.35747,    -0.02664,    -0.16232
     1.61250,     0.23077,     0.00000,     1.42452,    -0.02606,    -0.16175
     1.61250,     0.26923,     0.00000,     1.42447,    -0.02422,    -0.16118
     1.61250,     0.30769,     0.00000,     1.35674,    -0.02126,    -0.16068
     1.61250,     0.34615,     0.00000,     1.22172,    -0.01729,    -0.16027
     1.61250,     0.38462,     0.00000,     1.02165,    -0.01254,    -0.16001
     1.61250,     0.42308,     0.00000,     0.76401,    -0.00744,    -0.15987
     1.61250,     0.46154,     0.00000,     0.46644,    -0.00286,    -0.15986
     1.61250,     0.50000,     0.00000,     0.00000,     0.00000,    -0.15987
     1.65000,    -0.50000,     0.00000,     0.00000,     0.00000,    -0.16365
     1.65000,    -0.46154,     0.00000,    -0.05211,     0.00083,    -0.16364
     1.65000,    -0.42308,     0.00000,    -0.08100,     0.00228,    -0.16362
     1.65000,    -0.38462,     0.00000,    -0.10340,     0.00414,    -0.16362
     1.65000,    -0.34615,     0.00000,    -0.11774,     0.00616,    -0.16364
     1.65000,    -0.30769,     0.00000,    -0.12250,     0.00807,    -0.16367
     1.65000,    -0.26923,     0.00000,    -0.11643,     0.00960,    -0.16371
     1.65000,    -0.23077,     0.00000,    -0.09839,     0.01050,    -0.16375
     1.65000,    -0.19231,     0.00000,    -0.06708,     0.01052,    -0.16380
     1.65000,    -0.15385,     0.00000,    -0.02047,     0.00949,    -0.16384
     1.65000,    -0.11538,     0.00000,     0.04494,     0.00721,    -0.16386
     1.65000,    -0.07692,     0.00000,     0.13455,     0.00359,    -0.16385
     1.65000,    -0.03846,     0.00000,     0.25529,    -0.00136,    -0.16382
     1.65000,     0.00000,     0.00000,     0.41313,    -0.00734,    -0.16375
     1.65000,     0.03846,     0.00000,     0.60782,    -0.01371,    -0.16362
     1.65000,     0.07692,     0.00000,     0.82670,    -0.01947,    -0.16340
     1.65000,     0.11538,     0.00000,     1.04353,    -0.02374,    -0.16307
     1.65000,     0.15385,     0.00000,     1.22777,    -0.02621,    -0.16262
     1.65000,     0.19231,     0.00000,     1.35758,    -0.02704,    -0.16206
     1.65000,     0.23077,     0.00000,     1.42333,    -0.02644,    -0.16144
     1.65000,     0.26923,     0.00000,     1.42211,    -0.02457,    -0.16083
     1.65000,     0.30769,     0.00000,     1.35334,    -0.02154,    -0.16028
     1.65000,     0.34615,     0.00000,     1.21743,    -0.01751,    -0.15984
     1.65000,     0.38462,     0.00000,     1.01681,    -0.01268,    -0.15955
     1.65000,     0.42308,     0.00000,     0.75927,    -0.00752,    -0.15940
     1.65000,     0.46154,     0.00000,     0.46279,    -0.00289,    -0.15938
     1.65000,     0.50000,     0.00000,     0.00000,     0.00000,    -0.15939
     1.68750,    -0.50000,     0.00000,     0.00000,     0.00000,    -0.16352
     1.68750,    -0.46154,     0.00000,    -0.05321,     0.00082,    -0.16351
     1.68750,    -0.42308,     0.00000,    -0.08261,     0.00226,    -0.16350
     1.68750,    -0.38462,     0.00000,    -0.10529,     0.00411,    -0.16350
     1.68750,    -0.34615,     0.00000,    -0.11964,     0.00611,    -0.16351
     1.68750,    -0.30769,     0.00000,    -0.12417,     0.00800,    -0.16354
     1.68750,    -0.26923,     0.00000,    -0.11759,     0.00949,    -0.16358
     1.68750,    -0.23077,     0.00000,    -0.09881,     0.01034,    -0.16362
     1.68750,    -0.19231,     0.00000,    -0.06657,     0.01032,    -0.16367
     1.68750,    -0.15385,     0.00000,    -0.01883,     0.00923,    -0.16370
     1.68750,    -0.11538,     0.00000,     0.04783,     0.00691,    -0.16373
     1.68750,    -0.07692,     0.00000,     0.13874,     0.00324,    -0.16372
     1.68750,    -0.03846,     0.00000,     0.26063,    -0.00173,    -0.16369
     1.68750,     0.00000,     0.00000,     0.41916,    -0.00773,    -0.16361
     1.68750,     0.03846,     0.00000,     0.61373,    -0.01410,    -0.16347
     1.68750,     0.07692,     0.00000,     0.83159,    -0.01987,    -0.16324
     1.68750,     0.11538,     0.00000,     1.04683,    -0.02416,    -0.16288
     1.68750,     0.15385,     0.00000,     1.22938,    -0.02665,    -0.16239
     1.68750,     0.19231,     0.00000,     1.35769,    -0.02748,    -0.16178
     1.68750,     0.23077,     0.00000,     1.42211,    -0.02686,    -0.16111
     1.68750,     0.26923,     0.00000,     1.41970,    -0.02494,    -0.16045
     1.68750,     0.30769,     0.00000,     1.34986,    -0.02186,    -0.15985
     1.68750,     0.34615,     0.00000,     1.21308,    -0.01775,    -0.15938
     1.68750,     0.38462,     0.00000,     1.01190,    -0.01284,    -0.15906
     1.68750,     0.42308,     0.00000,     0.75446,    -0.00760,    -0.15890
     1.68750,     0.46154,     0.00000,     0.45911,    -0.00292,    -0.15887
     1.68750,     0.50000,     0.00000,     0.00000,     0.00000,    -0.15888
     1.72500,    -0.50000,     0.00000,     0.00000,     0.00000,    -0.16338
     1.72500,    -0.46154,     0.00000,    -0.05431,     0.00082,    -0.16337
     1.72500,    -0.42308,     0.00000,    -0.08421,     0.00225,    -0.16336
     1.72500,    -0.38462,     0.00000,    -0.10716,     0.00408,    -0.16336
     1.72500,    -0.34615,     0.00000,    -0.12153,     0.00606,    -0.16337
     1.72500,    -0.30769,     0.00000,    -0.12580,     0.00792,    -0.16340
     1.72500,    -0.26923,     0.00000,    -0.11871,     0.00938,    -0.16344
     1.72500,    -0.23077,     0.00000,    -0.09919,     0.01019,    -0.16349
     1.72500,    -0.19231,     0.00000,    -0.06600,     0.01012,    -0.16353
     1.72500,    -0.15385,     0.00000,    -0.01714,     0.00898,    -0.16357
     1.72500,    -0.11538,     0.00000,     0.05078,     0.00661,    -0.16359
     1.72500,    -0.07692,     0.00000,     0.14297,     0.00290,    -0.16358
     1.72500,    -0.03846,     0.00000,     0.26599,    -0.00212,    -0.16355
     1.72500,     0.00000,     0.00000,     0.42519,    -0.00814,    -0.16346
     1.72500,     0.03846,     0.00000,     0.61965,    -0.01452,    -0.16332
     1.72500,     0.07692,     0.00000,     0.83650,    -0.02030,    -0.16306
     1.72500,     0.11538,     0.00000,     1.05014,    -0.02461,    -0.16268
     1.72500,     0.15385,     0.00000,     1.23100,    -0.02712,    -0.16215
     1.72500,     0.19231,     0.00000,     1.35779,    -0.02795,    -0.16149
     1.72500,     0.23077,     0.00000,     1.42086,    -0.02732,    -0.16076
     1.72500,     0.26923,     0.00000,     1.41723,    -0.02536,    -0.16004
     1.72500,     0.30769,     0.00000,     1.34632,    -0.02221,    -0.15940
     1.72500,     0.34615,     0.00000,     1.20864,    -0.01802,    -0.15889
     1.72500,     0.38462,     0.00000,     1.00692,    -0.01302,    -0.15854
     1.72500,     0.42308,     0.00000,     0.74959,    -0.00771,    -0.15836
     1.72500,     0.46154,     0.00000,     0.45538,    -0.00296,    -0.15832
     1.72500,     0.50000,     0.00000,     0.00000,     0.00000,    -0.15834
     1.76250,    -0.50000,     0.00000,     0.00000,     0.00000,    -0.16324
     1.76250,    -0.46154,     0.00000,    -0.05541,     0.00081,    -0.16323
     1.76250,    -0.42308,     0.00000,    -0.08579,     0.00223,    -0.16322
     1.76250,    -0.38462,     0.00000,    -0.10901,     0.00405,    -0.16322
     1.76250,    -0.34615,     0.00000,    -0.12339,     0.00602,    -0.16323
     1.76250,    -0.30769,     0.00000,    -0.12740,     0.00785,    -0.16326
     1.76250,    -0.26923,     0.00000,    -0.11980,     0.00928,    -0.16330
     1.76250,    -0.23077,     0.00000,    -0.09953,     0.01005,    -0.16334
     1.76250,    -0.19231,     0.00000,    -0.06538,     0.00993,    -0.16339
     1.76250,    -0.15385,     0.00000,    -0.01540,     0.00873,    -0.16342
     1.76250,    -0.11538,     0.00000,     0.05377,     0.00630,    -0.16344
     1.76250,    -0.07692,     0.00000,     0.14725,     0.00254,    -0.16344
     1.76250,    -0.03846,     0.00000,     0.27139,    -0.00251,    -0.16340
     1.76250,     0.00000,     0.00000,     0.43125,    -0.00856,    -0.16331
     1.76250,     0.03846,     0.00000,     0.62559,    -0.01495,    -0.16315
     1.76250,     0.07692,     0.00000,     0.84143,    -0.02076,    -0.16288
     1.76250,     0.11538,     0.00000,     1.05348,    -0.02510,    -0.16246
     1.76250,     0.15385,     0.00000,     1.23264,    -0.02763,    -0.16189
     1.76250,     0.19231,     0.00000,     1.35788,    -0.02847,    -0.16117
     1.76250,     0.23077,     0.00000,     1.41957,    -0.02781,    -0.16039
     1.76250,     0.26923,     0.00000,     1.41472,    -0.02581,    -0.15961
     1.76250,     0.30769,     0.00000,     1.34271,    -0.02259,    -0.15891
     1.76250,     0.34615,     0.00000,     1.20412,    -0.01831,    -0.15836
     1.76250,     0.38462,     0.00000,     1.00185,    -0.01323,    -0.15798
     1.76250,     0.42308,     0.00000,     0.74465,    -0.00782,    -0.15779
     1.76250,     0.46154,     0.00000,     0.45160,    -0.00301,    -0.15774
     1.76250,     0.50000,     0.00000,     0.00000,     0.00000,    -0.15775
     1.80000,    -0.50000,     0.00000,     0.00000,     0.00000,    -0.16310
     1.80000,    -0.46154,     0.00000,    -0.05649,     0.00080,    -0.16309
     1.80000,    -0.42308,     0.00000,    -0.08737,     0.00222,    -0.16307
     1.80000,    -0.38462,     0.00000,    -0.11085,     0.00403,    -0.16307
     1.80000,    -0.34615,     0.00000,    -0.12523,     0.00598,    -0.16309
     1.80000,    -0.30769,     0.00000,    -0.12898,     0.00779,    -0.16311
     1.80000,    -0.26923,     0.00000,    -0.12085,     0.00919,    -0.16315
     1.80000,    -0.23077,     0.00000,    -0.09982,     0.00991,    -0.16319
     1.80000,    -0.19231,     0.00000,    -0.06472,     0.00974,    -0.16324
     1.80000,    -0.15385,     0.00000,    -0.01361,     0.00849,    -0.16327
     1.80000,    -0.11538,     0.00000,     0.05681,     0.00600,    -0.16329
     1.80000,    -0.07692,     0.00000,     0.15156,     0.00219,    -0.16328
     1.80000,    -0.03846,     0.00000,     0.27682,    -0.00291,    -0.16325
     1.80000,     0.00000,     0.00000,     0.43733,    -0.00899,    -0.16315
     1.80000,     0.03846,     0.00000,     0.63154,    -0.01542,    -0.16298
     1.80000,     0.07692,     0.00000,     0.84639,    -0.02125,    -0.16269
     1.80000,     0.11538,     0.00000,     1.05685,    -0.02562,    -0.16224
     1.80000,     0.15385,     0.00000,     1.23429,    -0.02819,    -0.16161
     1.80000,     0.19231,     0.00000,     1.35797,    -0.02903,    -0.16084
     1.80000,     0.23077,     0.00000,     1.41826,    -0.02835,    -0.15999
     1.80000,     0.26923,     0.00000,     1.41214,    -0.02630,    -0.15915
     1.80000,     0.30769,     0.00000,     1.33901,    -0.02301,    -0.15840
     1.80000,     0.34615,     0.00000,     1.19951,    -0.01864,    -0.15780
     1.80000,     0.38462,     0.00000,     0.99669,    -0.01345,    -0.15739
     1.80000,     0.42308,     0.00000,     0.73963,    -0.00795,    -0.15718
     1.80000,     0.46154,     0.00000,     0.44775,    -0.00306,    -0.15713
     1.80000,     0.50000,     0.00000,     0.00000,     0.00000,    -0.15714
     1.83750,    -0.50000,     0.00000,     0.00000,     0.00000,    -0.16294
     1.83750,    -0.46154,     0.00000,    -0.05757,     0.00080,    -0.16294
     1.83750,    -0.42308,     0.00000,    -0.08894,     0.00221,    -0.16292
     1.83750,    -0.38462,     0.00000,    -0.11267,     0.00401,    -0.16292
     1.83750,    -0.34615,     0.00000,    -0.12706,     0.00594,    -0.16293
     1.83750,    -0.30769,     0.00000,    -0.13053,     0.00774,    -0.16296
     1.83750,    -0.26923,     0.00000,    -0.12187,     0.00910,    -0.16299
     1.83750,    -0.23077,     0.00000,    -0.10007,     0.00978,    -0.16304
     1.83750,    -0.19231,     0.00000,    -0.06400,     0.00955,    -0.16308
     1.83750,    -0.15385,     0.00000,    -0.01176,     0.00824,    -0.16311
     1.83750,    -0.11538,     0.00000,     0.05991,     0.00570,    -0.16313
     1.83750,    -0.07692,     0.00000,     0.15593,     0.00183,    -0.16313
     1.83750,    -0.03846,     0.00000,     0.28229,    -0.00332,    -0.16308
     1.83750,     0.00000,     0.00000,     0.44344,    -0.00945,    -0.16299
     1.83750,     0.03846,     0.00000,     0.63753,    -0.01591,    -0.16280
     1.83750,     0.07692,     0.00000,     0.85138,    -0.02178,    -0.16249
     1.83750,     0.11538,     0.00000,     1.06025,    -0.02619,    -0.16200
     1.83750,     0.15385,     0.00000,     1.23596,    -0.02879,    -0.16132
     1.83750,     0.19231,     0.00000,     1.35804,    -0.02964,    -0.16049
     1.83750,     0.23077,     0.00000,     1.41691,    -0.02894,    -0.15957
     1.83750,     0.26923,     0.00000,     1.40951,    -0.02683,    -0.15866
     1.83750,     0.30769,     0.00000,     1.33524,    -0.02346,    -0.15785
